BLK00,TAZ_2000,lat,lon
271390803011011,1069,44.7964139000,-93.4914140000
271390804001026,1066,44.7963482000,-93.5211790000
271390803011010,1069,44.7900295000,-93.4819340000
270190911002017,131,44.7930659000,-93.7044760000
271390804002000,1066,44.7930964000,-93.5112220000
270370605085018,281,44.7975842000,-93.0611840000
270190910002999,153,44.7885470000,-93.5819910000
270190910002016,153,44.7961348000,-93.5865280000
270530258051006,491,44.7952942000,-93.3465190000
270530259072012,510,44.7962218000,-93.3766020000
271390805001027,1065,44.7962244000,-93.5298950000
271630712031993,1089,44.7975509000,-92.9789440000
271390804003014,1066,44.7961730000,-93.5225640000
271390805001012,1065,44.7960417000,-93.5312690000
271390804003015,1066,44.7959576000,-93.5240020000
271390804002001,1066,44.7960376000,-93.5153110000
270370607022002,208,44.7960937000,-93.2297390000
270370605085016,281,44.7914478000,-93.0604230000
270370607021028,206,44.7892229000,-93.2721470000
271390805001011,1065,44.7958706000,-93.5327730000
271630712031010,1088,44.7958691000,-92.9145620000
271390804003016,1066,44.7957857000,-93.5254920000
271390804002002,1066,44.7943402000,-93.5158390000
271390805001024,1065,44.7956198000,-93.5268590000
271390805001010,1065,44.7956909000,-93.5342560000
270190912011040,129,44.7874176000,-93.9748190000
271390804002003,1066,44.7954165000,-93.5192190000
271390803011028,1069,44.7960033000,-93.4935170000
270530259032009,491,44.7945437000,-93.3528270000
270370605085017,281,44.7970326000,-93.0726810000
270370605085010,281,44.7957312000,-93.0450910000
270370605085011,281,44.7962567000,-93.0417880000
271390805001025,1065,44.7954075000,-93.5282530000
270370607361004,234,44.7938938000,-93.2244240000
270370607312010,237,44.7936383000,-93.1578520000
270370607351013,242,44.7933904000,-93.2200320000
270370607311017,237,44.7943066000,-93.1504640000
270370607351017,242,44.7943329000,-93.2139260000
270530259032007,491,44.7955300000,-93.3550640000
270530259032008,491,44.7954944000,-93.3526530000
270190910004018,152,44.7945634000,-93.6115140000
270370607311032,237,44.7963145000,-93.1475140000
271630712031991,1089,44.7941376000,-92.9997850000
271390805001026,1065,44.7952403000,-93.5296710000
270370607312009,237,44.7947915000,-93.1642620000
270190912022010,130,44.7914903000,-93.7754730000
271390803011025,1069,44.7952838000,-93.5020920000
270370607312007,237,44.7963504000,-93.1625610000
271390803011007,1071,44.7938319000,-93.4368750000
271390804003019,1066,44.7951630000,-93.5222800000
271390805001028,1065,44.7950350000,-93.5310930000
270370607322016,237,44.7958947000,-93.1237040000
270190912011005,129,44.7799529000,-93.9531800000
270370607351001,242,44.7962309000,-93.2032420000
270190912022009,130,44.7905997000,-93.7820440000
270190910002017,153,44.7943933000,-93.5885410000
271390804003018,1066,44.7949630000,-93.5237300000
271390805001029,1065,44.7948360000,-93.5325880000
271390805001033,1065,44.7948327000,-93.5414170000
270190912022996,130,44.7899546000,-93.8329470000
271390805001030,1065,44.7950130000,-93.5340820000
270370605085014,281,44.7874155000,-93.0406440000
271390804003017,1066,44.7947630000,-93.5252300000
271390805001034,1065,44.7936858000,-93.5448580000
271390803011026,1069,44.7946858000,-93.4988020000
270190912012001,129,44.7906078000,-93.9113740000
270370607311031,237,44.7956509000,-93.1417910000
270370607322017,237,44.7957471000,-93.1206400000
271390805001031,1065,44.7945128000,-93.5354390000
270370607333999,241,44.7934416000,-93.1713630000
271390805001049,1065,44.7945568000,-93.5266020000
270370607021008,209,44.7951644000,-93.2565930000
270370607311002,237,44.7928075000,-93.1352130000
270190910004020,155,44.7888597000,-93.6091280000
270370607331003,241,44.7950671000,-93.1946460000
271390805001035,1065,44.7931849000,-93.5467690000
271390803012011,1071,44.7890812000,-93.4347250000
271390805001032,1065,44.7932663000,-93.5393780000
270370607022013,208,44.7945115000,-93.2318240000
271390805001048,1065,44.7943954000,-93.5279950000
271390805001044,1065,44.7944444000,-93.5339430000
271390803011008,1071,44.7949901000,-93.4343050000
270370607361006,234,44.7943714000,-93.2256250000
271390804002004,1066,44.7942785000,-93.5200390000
271390804002005,1066,44.7937818000,-93.5178990000
271390805001047,1065,44.7942296000,-93.5294640000
270190910002018,153,44.7936102000,-93.5903300000
271390803012002,1071,44.7918884000,-93.4204850000
271390805001036,1062,44.7939750000,-93.5468450000
271390804003020,1066,44.7941130000,-93.5220300000
271390805001046,1065,44.7940411000,-93.5308690000
270190911002014,131,44.7835214000,-93.7058940000
271390803012006,1072,44.7899375000,-93.4022490000
271630712072057,1081,44.7942439000,-92.8629700000
270370607311003,237,44.7948623000,-93.1366580000
270370607351012,242,44.7942431000,-93.2194820000
271630712031990,1089,44.7937552000,-92.9808000000
270370607351002,242,44.7952364000,-93.2068580000
271390804003021,1066,44.7939189000,-93.5234580000
270190910004019,152,44.7928892000,-93.6101730000
270370607311004,237,44.7947439000,-93.1318090000
270370607322018,237,44.7951181000,-93.1247170000
271390805001045,1065,44.7938177000,-93.5323600000
271390804003022,1066,44.7937130000,-93.5249300000
271390805001039,1065,44.7935844000,-93.5429150000
271390803011029,1069,44.7937011000,-93.4920860000
270370607311001,237,44.7947511000,-93.1229030000
270370607311000,237,44.7941264000,-93.1213830000
270370607311030,237,44.7947619000,-93.1417990000
270370607022014,208,44.7937932000,-93.2304940000
270370607351007,242,44.7928456000,-93.2035120000
271390803012013,1071,44.7905002000,-93.4630790000
270370605083003,280,44.7928272000,-93.1014640000
271390805001043,1065,44.7936576000,-93.5337540000
271390805002000,1065,44.7935410000,-93.5263210000
270190910002019,153,44.7925668000,-93.5920820000
271390805001042,1065,44.7935130000,-93.5351820000
270530259032012,491,44.7945287000,-93.3576950000
270370607351016,242,44.7942777000,-93.2156460000
271390805001038,1065,44.7904408000,-93.5481730000
270370607331008,241,44.7917267000,-93.1997490000
271390805002001,1065,44.7933852000,-93.5277420000
271390803011030,1069,44.7935490000,-93.4902630000
271390805001041,1065,44.7933130000,-93.5366820000
270370607361007,234,44.7944428000,-93.2244560000
271390805002002,1065,44.7932130000,-93.5291810000
271630712031992,1089,44.7939347000,-92.9831770000
271630712031028,1089,44.7834428000,-92.9841080000
270370607351003,242,44.7939316000,-93.2081530000
270370607351009,242,44.7928949000,-93.2072280000
270190910003013,151,44.7907677000,-93.6011120000
271630712031027,1089,44.7922307000,-92.9817260000
270370607312011,237,44.7947149000,-93.1588460000
271390805001037,1062,44.7918682000,-93.5497320000
271390804002006,1066,44.7932262000,-93.5199110000
270370607351008,242,44.7939746000,-93.2006230000
271390805002003,1065,44.7930129000,-93.5306310000
270370607021007,209,44.7939710000,-93.2503040000
270370607311027,237,44.7934705000,-93.1542560000
271390804003025,1066,44.7930686000,-93.5217590000
270370607021006,209,44.7938834000,-93.2520900000
271390802011995,1073,44.7904870000,-93.3922860000
270190912012998,129,44.7882452000,-93.9127280000
270370607331004,241,44.7936738000,-93.1950410000
270370607331005,241,44.7916174000,-93.1915330000
271390805002004,1065,44.7928070000,-93.5321040000
271390803011032,1068,44.7890937000,-93.4998300000
270370607311026,237,44.7935466000,-93.1553250000
271390804003024,1066,44.7928577000,-93.5231520000
271390805001040,1065,44.7914898000,-93.5439070000
270530259032010,491,44.7920760000,-93.3601010000
271630712031030,1089,44.7937000000,-93.0000310000
270370607321999,237,44.7935094000,-93.1070340000
271390805002005,1065,44.7926696000,-93.5335090000
271390804003023,1066,44.7926580000,-93.5246530000
270370607311033,237,44.7936032000,-93.1233990000
271390805002006,1065,44.7925074000,-93.5349540000
270370607332004,241,44.7923252000,-93.1825400000
270370605083999,280,44.7932660000,-93.1059330000
270370607022012,208,44.7925913000,-93.2331390000
270370607022015,208,44.7924739000,-93.2300150000
270370607351011,242,44.7919155000,-93.2162350000
271390805002016,1065,44.7925130000,-93.5260800000
271630712031029,1089,44.7914681000,-92.9883680000
271390805002007,1065,44.7923221000,-93.5364860000
271390805002015,1065,44.7923630000,-93.5274810000
270370607351015,242,44.7932011000,-93.2158630000
270190912011003,129,44.7889007000,-93.9175790000
271390803011033,1068,44.7918106000,-93.5049630000
270370607022010,209,44.7919008000,-93.2425100000
271390805002008,1065,44.7921396000,-93.5379210000
270370605083002,280,44.7934236000,-93.0973150000
271390805002014,1065,44.7921630000,-93.5289310000
271630712031998,1089,44.7793805000,-92.9537520000
271390804002007,1066,44.7922082000,-93.5197360000
271390804002008,1066,44.7922130000,-93.5178310000
271390804002009,1066,44.7921883000,-93.5163420000
270370605083004,280,44.7925886000,-93.1034850000
271390804003026,1066,44.7920404000,-93.5214710000
271390804002010,1066,44.7921630000,-93.5149310000
271390804002011,1066,44.7919382000,-93.5125950000
271390805002013,1065,44.7919630000,-93.5303810000
270190912012002,129,44.7866089000,-93.9106400000
270370605085015,281,44.7861587000,-93.0521460000
270370605083005,280,44.7916806000,-93.0919960000
271390804003027,1066,44.7918630000,-93.5228810000
271390805002012,1065,44.7917683000,-93.5318590000
270370607022016,208,44.7919582000,-93.2280970000
270370607312013,237,44.7916760000,-93.1647260000
270190912012003,129,44.7835790000,-93.9094380000
270370607311028,237,44.7927197000,-93.1476110000
270190912012004,129,44.7785078000,-93.8977970000
270530259032011,491,44.7924640000,-93.3650370000
271390807001002,1062,44.7890325000,-93.5539300000
271390804003028,1066,44.7916680000,-93.5244080000
270370607331006,241,44.7924219000,-93.1874730000
271390805002011,1065,44.7916070000,-93.5332540000
270370607333007,241,44.7925308000,-93.1720980000
271390805002010,1065,44.7914202000,-93.5349390000
270190910002020,153,44.7912057000,-93.5923870000
271390805002017,1065,44.7915130000,-93.5258300000
270370607311029,237,44.7921426000,-93.1460910000
270370607331007,241,44.7915198000,-93.1959750000
270190911002015,131,44.7887570000,-93.6879460000
271390805002018,1065,44.7913630000,-93.5272300000
270190912011997,129,44.7801934000,-93.9587490000
270370607311005,237,44.7918856000,-93.1309590000
270370607311035,237,44.7918422000,-93.1221710000
270370607321009,237,44.7921796000,-93.1204340000
270370607321005,237,44.7922156000,-93.1153100000
270370607321004,237,44.7923434000,-93.1135280000
271390805002009,1065,44.7897515000,-93.5384770000
270190910004021,155,44.7904612000,-93.6074840000
270370607311034,237,44.7922455000,-93.1233880000
270370607351010,242,44.7915380000,-93.2078240000
270370607321008,237,44.7924629000,-93.1185560000
270190911002036,131,44.7908182000,-93.6521820000
270370607332005,241,44.7917041000,-93.1854540000
271390803012003,1071,44.7913748000,-93.4125280000
270370607361005,234,44.7913065000,-93.2253840000
271390805002019,1065,44.7907486000,-93.5286770000
270190911002034,131,44.7822103000,-93.6610980000
270190910004029,155,44.7834941000,-93.6287310000
271390804002016,1066,44.7907499000,-93.5195480000
270190911002038,131,44.7888532000,-93.6700120000
270370607022017,208,44.7909879000,-93.2311460000
271390803012005,1072,44.7910786000,-93.4081000000
271390804002015,1066,44.7906877000,-93.5178240000
270370607101002,205,44.7910063000,-93.3187060000
270370607022011,209,44.7914511000,-93.2462750000
271390804002014,1066,44.7906877000,-93.5163360000
271390804002013,1066,44.7907129000,-93.5149310000
271390804002012,1066,44.7907250000,-93.5134810000
271390805002020,1065,44.7906905000,-93.5301470000
271390804003031,1066,44.7905693000,-93.5211190000
271390804003030,1066,44.7905453000,-93.5225600000
271390805002021,1065,44.7895793000,-93.5315410000
270370607311016,237,44.7910985000,-93.1509100000
270190910002022,153,44.7870182000,-93.5867150000
270190910003012,153,44.7903553000,-93.5984100000
270190912022014,130,44.7792901000,-93.8100640000
271390804003029,1066,44.7904686000,-93.5240530000
271390805002031,1065,44.7894153000,-93.5418200000
271390805002022,1065,44.7905425000,-93.5330570000
270190910002021,153,44.7902671000,-93.5912840000
271390805002023,1065,44.7898167000,-93.5351230000
271390805002030,1065,44.7895145000,-93.5254510000
271390803012999,1072,44.7908282000,-93.3990740000
270370607312012,237,44.7910939000,-93.1600760000
270370607332006,241,44.7908654000,-93.1797040000
270190910002030,153,44.7899684000,-93.5982540000
270190912022013,130,44.7844373000,-93.7789090000
271390805002029,1065,44.7903351000,-93.5270040000
270370607311006,237,44.7907815000,-93.1276420000
270370607321006,237,44.7908048000,-93.1177200000
270370607321010,237,44.7915333000,-93.1182430000
270530258051998,491,44.7888273000,-93.3400490000
271630712031031,1089,44.7907555000,-93.0185240000
271390805002032,1065,44.7899477000,-93.5430840000
271630711023030,1079,44.7911365000,-92.8258860000
270190912022012,130,44.7789559000,-93.7716990000
270190910002024,153,44.7897985000,-93.5947420000
270190912012010,129,44.7855787000,-93.9150280000
270370607321007,237,44.7909021000,-93.1135470000
270190911002105,131,44.7885429000,-93.7378180000
270190911002996,131,44.7894322000,-93.7418650000
270190911002997,131,44.7858617000,-93.7417400000
271390801001999,491,44.7884434000,-93.3406340000
270190911002106,131,44.7892238000,-93.7443840000
271390805002033,1065,44.7890647000,-93.5443630000
270190912012011,129,44.7856595000,-93.9177990000
270190910002025,153,44.7897719000,-93.5963710000
270370607101003,205,44.7900360000,-93.3139480000
270370607311036,237,44.7906442000,-93.1223810000
270370607351014,242,44.7907341000,-93.2168330000
270370607311007,237,44.7829168000,-93.1426260000
271390801001004,1073,44.7850040000,-93.3450600000
270190910002027,153,44.7893946000,-93.5960310000
270190910002026,153,44.7892649000,-93.5976200000
271390805002035,1065,44.7887540000,-93.5457560000
271390803012004,1071,44.7904660000,-93.4103530000
270370607351005,242,44.7906141000,-93.2102140000
270190912012999,129,44.7836547000,-93.9061830000
271390805002025,1065,44.7889804000,-93.5330600000
270370605086000,280,44.7827208000,-93.0751660000
271390805002024,1065,44.7888884000,-93.5344660000
271390803012063,1071,44.7901729000,-93.4097280000
270370605091004,282,44.7901329000,-93.0229490000
271390803012014,1071,44.7889557000,-93.4541850000
271390801001000,1073,44.7838543000,-93.3360130000
270190910002029,153,44.7890439000,-93.5991450000
271390803012064,1071,44.7898663000,-93.4099950000
271390805002026,1065,44.7889261000,-93.5300610000
271390805002027,1065,44.7889630000,-93.5285800000
271390805002028,1065,44.7889377000,-93.5269880000
270190910003014,153,44.7891114000,-93.6008500000
270190910002031,153,44.7887071000,-93.6003900000
270190910002023,153,44.7887299000,-93.5951210000
270370607351006,242,44.7903713000,-93.2079570000
271390805002036,1065,44.7886372000,-93.5472620000
271390804003034,1066,44.7889038000,-93.5238550000
271390804003033,1066,44.7888974000,-93.5223630000
271390804002017,1066,44.7888382000,-93.5193730000
271390804002018,1066,44.7888176000,-93.5178300000
271390803011036,1068,44.7887789000,-93.5037650000
271390804002019,1066,44.7887882000,-93.5163240000
271390804002020,1066,44.7888129000,-93.5149310000
271390804002021,1066,44.7888129000,-93.5135310000
271390804002022,1066,44.7888130000,-93.5115810000
271390804002023,1066,44.7887504000,-93.5084500000
271390803011034,1068,44.7889058000,-93.5061450000
271390803011035,1068,44.7887628000,-93.5049800000
271630712031034,1089,44.7804399000,-92.9623820000
271390804003032,1066,44.7888377000,-93.5208730000
271630711023031,1079,44.7903164000,-92.8292050000
270530259032999,491,44.7900176000,-93.3520430000
270190910004023,154,44.7886156000,-93.6020840000
271390803012062,1071,44.7892572000,-93.4075250000
271390803011037,1068,44.7885671000,-93.5025540000
271630711023029,1079,44.7902447000,-92.8258590000
271630712031001,1088,44.7858737000,-92.8858040000
271390807001001,1062,44.7856128000,-93.5595490000
271390803012061,1071,44.7878268000,-93.4066730000
270370607021031,206,44.7836927000,-93.2730920000
270370607021029,207,44.7859949000,-93.2640910000
270370607021027,207,44.7892448000,-93.2598590000
271390805002034,1065,44.7885526000,-93.5431060000
270370607021026,207,44.7889003000,-93.2565460000
270190910004022,154,44.7887367000,-93.6033180000
270370607021025,207,44.7872957000,-93.2535960000
270370607021024,207,44.7890387000,-93.2467220000
270190912022069,130,44.7845900000,-93.8419590000
270370607141006,201,44.7890805000,-93.2425860000
270190910002028,153,44.7881968000,-93.5979780000
270370607141005,201,44.7890171000,-93.2395660000
270370607141001,201,44.7861636000,-93.2354800000
270370607141000,201,44.7887644000,-93.2310960000
271630712031000,1088,44.7808338000,-92.8767080000
270370607323002,237,44.7879778000,-93.1162000000
271390805001050,1065,44.7878950000,-93.5524480000
270370607362018,234,44.7826912000,-93.2256160000
270370607362016,234,44.7846780000,-93.2210460000
270370607362006,235,44.7876015000,-93.2193700000
270370607362005,235,44.7889427000,-93.2182410000
270370607362004,235,44.7882555000,-93.2132220000
270190910004024,154,44.7881929000,-93.6033850000
270370607362003,235,44.7895616000,-93.2080300000
270370607362000,235,44.7889726000,-93.2063590000
270370607341002,236,44.7853733000,-93.2060180000
270370607341001,236,44.7889676000,-93.1958640000
270370607341000,236,44.7882049000,-93.1905630000
271390802011999,491,44.7858404000,-93.3562570000
271390802011000,1073,44.7844076000,-93.3518620000
270370607342000,236,44.7884591000,-93.1690820000
270370607311010,237,44.7882463000,-93.1658150000
270370607311014,237,44.7891440000,-93.1543200000
271390803011038,1068,44.7883266000,-93.5011380000
271630711023032,1079,44.7851414000,-92.8154800000
270370607342008,236,44.7882206000,-93.1865340000
270370607342007,236,44.7877759000,-93.1832730000
270370607342004,236,44.7876769000,-93.1775250000
271630711023028,1079,44.7803957000,-92.8312540000
270370607342001,236,44.7890698000,-93.1729840000
271390805002037,1063,44.7881857000,-93.5487800000
270190911002020,131,44.7822401000,-93.7284880000
270190910004025,154,44.7870755000,-93.6056800000
270190910001000,154,44.7881953000,-93.6015670000
271390803012060,1071,44.7883726000,-93.4112680000
271390801001001,1073,44.7828515000,-93.3316750000
270370607323001,237,44.7887130000,-93.1108240000
270370607323000,237,44.7859792000,-93.1103340000
270370605086005,237,44.7899223000,-93.1063630000
270370605086004,280,44.7812160000,-93.1000470000
270370605086003,280,44.7839295000,-93.0932080000
270190910002037,153,44.7878904000,-93.5940230000
271630711023027,1079,44.7821143000,-92.8522330000
270190910002032,153,44.7878120000,-93.6001330000
270370605086007,280,44.7870211000,-93.0879770000
271390803012016,1071,44.7890900000,-93.4497940000
271390803012015,1071,44.7884127000,-93.4501980000
270190912012012,129,44.7856120000,-93.9177950000
270370607311013,237,44.7893893000,-93.1650070000
271390803012017,1071,44.7847938000,-93.4535460000
271630712031032,1089,44.7860937000,-93.0176600000
270190911002998,131,44.7867260000,-93.7357730000
270190910002036,153,44.7876223000,-93.5954680000
271390806001007,1063,44.7879286000,-93.5500320000
270190912011004,129,44.7824808000,-93.9263180000
270190910001001,154,44.7875071000,-93.6015540000
270370607342002,236,44.7882821000,-93.1733700000
270370607323015,237,44.7893216000,-93.1064730000
271390803011039,1068,44.7871698000,-93.4998940000
270370607342003,236,44.7881772000,-93.1750260000
270190910002035,153,44.7873070000,-93.5968800000
270190910004026,154,44.7875620000,-93.6033670000
270190910001002,154,44.7871335000,-93.6029040000
271390802011998,1073,44.7870462000,-93.3707690000
270370607342006,236,44.7875912000,-93.1811260000
270370607342005,236,44.7875138000,-93.1795970000
271390803011040,1068,44.7868875000,-93.4978350000
270370607362017,234,44.7879920000,-93.2232540000
271390806002003,1064,44.7871661000,-93.5299950000
271390806002002,1064,44.7870381000,-93.5285690000
271390806002001,1064,44.7868008000,-93.5271690000
271390806002000,1064,44.7840538000,-93.5251870000
270370607311015,237,44.7878245000,-93.1553320000
271390806001000,1063,44.7866701000,-93.5419390000
271390806002006,1064,44.7811401000,-93.5364720000
270370607342009,236,44.7884448000,-93.1857600000
270190910002034,153,44.7870278000,-93.5983650000
270370607323014,237,44.7876870000,-93.1067300000
270370605086006,280,44.7877954000,-93.1058910000
271390806002005,1064,44.7875874000,-93.5330160000
271390806002004,1064,44.7869690000,-93.5323810000
270370607323003,237,44.7887667000,-93.1122230000
270370607362002,235,44.7882988000,-93.2080360000
270370607362001,235,44.7883050000,-93.2071200000
270190911002999,131,44.7853370000,-93.6741290000
271390806001003,1063,44.7866552000,-93.5461030000
271390806001002,1063,44.7867253000,-93.5447270000
271390806001001,1063,44.7867235000,-93.5434460000
271390803021024,1064,44.7870630000,-93.5192310000
271390803021023,1064,44.7870327000,-93.5175810000
271390802011002,1073,44.7844250000,-93.3700520000
270370607141010,201,44.7856285000,-93.2469070000
270370607141007,201,44.7877498000,-93.2445330000
270370607141008,201,44.7874655000,-93.2420380000
270370607311012,237,44.7882184000,-93.1649950000
270370607341014,236,44.7872886000,-93.1997770000
271390806001005,1063,44.7865119000,-93.5487820000
271390806001004,1063,44.7865779000,-93.5475060000
270370605091005,282,44.7886993000,-93.0227460000
271390802011001,1073,44.7818735000,-93.3607370000
270190910002033,153,44.7867620000,-93.5997830000
271390803021022,1064,44.7870146000,-93.5158740000
271390803021021,1064,44.7870234000,-93.5142550000
271390805001051,1063,44.7867349000,-93.5536510000
271390803021020,1064,44.7870243000,-93.5129550000
271390803021019,1064,44.7869796000,-93.5113470000
271390803021011,1064,44.7842737000,-93.5094950000
270190910002038,153,44.7868755000,-93.5937340000
271390803021034,1064,44.7863497000,-93.5078550000
271390806001008,1063,44.7798921000,-93.5513340000
271390806001006,1063,44.7864528000,-93.5500610000
270190912012038,129,44.7845970000,-93.9096510000
271390803012007,1072,44.7874197000,-93.4011750000
271390803012010,1071,44.7866690000,-93.4131040000
271390803021033,1064,44.7867700000,-93.5064110000
271390803011056,1068,44.7872630000,-93.5057300000
271390803011055,1068,44.7868562000,-93.5049010000
271390803011054,1068,44.7869000000,-93.5037110000
271390803011053,1068,44.7869129000,-93.5025300000
271390803011052,1068,44.7868912000,-93.5012780000
270190910002039,153,44.7866075000,-93.5950950000
270190910001003,154,44.7859352000,-93.6050220000
270190910001006,154,44.7864961000,-93.6012020000
270370607021030,207,44.7867173000,-93.2598890000
270370607323004,237,44.7880874000,-93.1124190000
270190910002040,153,44.7863168000,-93.5965130000
270190910001005,154,44.7862071000,-93.6026540000
270190912012014,129,44.7827164000,-93.9191080000
270370605091003,282,44.7879993000,-93.0222790000
270370607141004,201,44.7858529000,-93.2412940000
271390803012009,1071,44.7863893000,-93.4062540000
270190910002041,153,44.7860120000,-93.5979830000
270370607141019,201,44.7866427000,-93.2305130000
270190910001004,154,44.7859287000,-93.6040370000
270370607341015,236,44.7865672000,-93.1967290000
270190910002047,153,44.7843965000,-93.5910920000
270190910004028,155,44.7849859000,-93.6103880000
270190910004027,154,44.7842863000,-93.6091070000
270190910002042,153,44.7857412000,-93.5994230000
270370605085021,281,44.7828110000,-93.0474670000
270190912012013,129,44.7838657000,-93.9156200000
270370607323005,237,44.7872839000,-93.1129030000
270190912012009,129,44.7838652000,-93.9141690000
271390803012059,1071,44.7853592000,-93.4183660000
270190912012036,129,44.7838086000,-93.9126710000
270190910002046,153,44.7855620000,-93.5947330000
270370607362010,235,44.7853277000,-93.2099950000
270370607141002,201,44.7869676000,-93.2359140000
270190912012037,129,44.7837977000,-93.9111220000
270370607362007,235,44.7871166000,-93.2182270000
270370607342016,236,44.7797242000,-93.1759410000
270190910001007,154,44.7854782000,-93.6008660000
270370607341016,236,44.7860421000,-93.1932450000
270370607342010,236,44.7862867000,-93.1853680000
271390806002011,1064,44.7859225000,-93.5326160000
271390806002013,1064,44.7859296000,-93.5299350000
270370607323016,237,44.7860577000,-93.1090240000
270190910002045,153,44.7853356000,-93.5961410000
270190910001008,154,44.7852312000,-93.6023640000
271390803021025,1064,44.7849838000,-93.5178190000
271390803021026,1064,44.7838318000,-93.5160150000
271390803021018,1064,44.7853296000,-93.5118750000
271390803011031,1068,44.7839255000,-93.4863320000
271390803011042,1068,44.7841639000,-93.4992360000
270190910001011,154,44.7849693000,-93.6068620000
271390803011041,1068,44.7853222000,-93.4971290000
270190912012015,129,44.7823619000,-93.9155940000
270190912012008,129,44.7829366000,-93.9142050000
270190910002044,153,44.7851042000,-93.5976730000
270190912012035,129,44.7829373000,-93.9127050000
270190910001009,154,44.7849941000,-93.6037960000
270370607381000,207,44.7862572000,-93.2507420000
271390803021032,1064,44.7850270000,-93.5061720000
271390806002014,1064,44.7850153000,-93.5296510000
271390803012049,1071,44.7841935000,-93.4043480000
270370607381001,202,44.7858996000,-93.2503260000
270190912011041,129,44.7780538000,-93.9970220000
270370607323006,237,44.7830698000,-93.1160530000
271390803012048,1070,44.7805199000,-93.4103370000
271390806001016,1063,44.7844712000,-93.5421810000
271390806001017,1063,44.7844655000,-93.5412790000
270190910002043,153,44.7848399000,-93.5991870000
270190912011035,129,44.7767214000,-94.0063620000
270190910001010,154,44.7847484000,-93.6051550000
271390806001014,1063,44.7843298000,-93.5448170000
271390806001015,1063,44.7843651000,-93.5434960000
270370607311009,237,44.7857996000,-93.1661320000
270370607311011,237,44.7863094000,-93.1650830000
271390806002012,1064,44.7851005000,-93.5330300000
271390806002010,1064,44.7840886000,-93.5319910000
270370607342017,236,44.7853437000,-93.1692200000
270370607342018,236,44.7853150000,-93.1676800000
271390806001013,1063,44.7843245000,-93.5459860000
270370607341013,236,44.7851460000,-93.1986320000
270190910001017,154,44.7845753000,-93.6006760000
270370607362019,234,44.7851533000,-93.2264800000
271390806001011,1063,44.7842421000,-93.5485090000
271390806001012,1063,44.7842453000,-93.5472450000
270370607362011,235,44.7844315000,-93.2161330000
270370607362008,235,44.7858856000,-93.2141240000
270370607362021,234,44.7856283000,-93.2235920000
271390806001010,1063,44.7842010000,-93.5497100000
270370607362014,235,44.7816949000,-93.2166770000
271390803012008,1072,44.7848050000,-93.4000080000
271390806001009,1063,44.7841111000,-93.5508510000
270370607323013,237,44.7839329000,-93.1070710000
270370607362009,235,44.7851026000,-93.2116400000
270190910001012,154,44.7838160000,-93.6074210000
270370607362020,234,44.7851237000,-93.2251430000
270190910001018,154,44.7843255000,-93.6022160000
270370607342015,236,44.7848069000,-93.1801110000
270190910002048,153,44.7841985000,-93.5961400000
270370607323017,237,44.7846239000,-93.1081300000
270370607141018,201,44.7803745000,-93.2298180000
270190910002049,153,44.7839467000,-93.5976100000
270370607341003,235,44.7841643000,-93.2092160000
271390803021012,1064,44.7849672000,-93.5093450000
271390807001005,1062,44.7752673000,-93.5721910000
270190910001019,154,44.7840832000,-93.6036950000
270370607341012,236,44.7848512000,-93.2016540000
270190910002050,153,44.7837109000,-93.5990490000
270190912021012,130,44.7751296000,-93.8687070000
270370607341021,236,44.7851332000,-93.1996880000
270190912012017,129,44.7803701000,-93.9203020000
270190910001020,154,44.7838408000,-93.6050230000
270370607341011,236,44.7845282000,-93.2044340000
270370607341010,236,44.7848563000,-93.2031640000
270370607381003,202,44.7836678000,-93.2555540000
270190911002021,131,44.7783304000,-93.7402410000
270190912012007,129,44.7817314000,-93.9141580000
270190912012034,129,44.7817688000,-93.9126700000
271390802011006,1073,44.7822948000,-93.3911760000
270190910001016,154,44.7832335000,-93.6019560000
271390807001003,1063,44.7838244000,-93.5570510000
270370607141003,201,44.7848698000,-93.2396670000
270370607381002,202,44.7843936000,-93.2509570000
270370607341018,236,44.7800780000,-93.1955650000
271390803011049,1068,44.7837426000,-93.4885230000
271390803012042,1070,44.7808673000,-93.4187570000
270190910001013,154,44.7832168000,-93.6081470000
270370607362012,235,44.7848337000,-93.2141940000
271390803011047,1068,44.7839483000,-93.4945150000
270370607342011,236,44.7835673000,-93.1845450000
270370607341019,236,44.7843853000,-93.1963610000
270370607341017,236,44.7847010000,-93.1924980000
270190912021010,130,44.7740289000,-93.8446670000
270370607342014,236,44.7830705000,-93.1765320000
271390801001003,1073,44.7808916000,-93.3487790000
270190912021011,130,44.7756517000,-93.8349900000
271390803021013,1064,44.7840231000,-93.5084300000
270370607323008,237,44.7838440000,-93.1180090000
270370607021032,206,44.7810077000,-93.2808390000
270370607323007,237,44.7840949000,-93.1163920000
271630712031035,1089,44.7832566000,-92.9571780000
270190910001015,154,44.7826753000,-93.6046610000
270370607362022,234,44.7831947000,-93.2253230000
271390803011050,1068,44.7824660000,-93.4880730000
270190910001014,154,44.7823706000,-93.6071950000
270370607341020,236,44.7837959000,-93.1996020000
270190912012016,129,44.7807180000,-93.9155700000
270190912012006,129,44.7803720000,-93.9142510000
271390806002009,1064,44.7831208000,-93.5331920000
270190912012005,129,44.7763394000,-93.9138350000
