route_id,service_id,trip_id,trip_headsign,block_id,shape_id
46-45,SEP09-Multi-Weekday-01,2811771-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",480820,460032
46-45,SEP09-Multi-Weekday-01,2811772-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481023,460032
46-45,SEP09-Multi-Weekday-01,2811773-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",480326,460032
46-45,SEP09-Multi-Weekday-01,2811774-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481015,460032
46-45,SEP09-Multi-Weekday-01,2811775-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481016,460032
46-45,SEP09-Multi-Weekday-01,2811776-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481023,460032
46-45,SEP09-Multi-Weekday-01,2811777-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",480326,460032
46-45,SEP09-Multi-Weekday-01,2811778-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481015,460032
46-45,SEP09-Multi-Weekday-01,2811779-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481016,460032
46-45,SEP09-Multi-Weekday-01,2811780-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481023,460032
46-45,SEP09-Multi-Weekday-01,2811781-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",480326,460032
46-45,SEP09-Multi-Weekday-01,2811782-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481015,460032
46-45,SEP09-Multi-Weekday-01,2811783-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481016,460032
46-45,SEP09-Multi-Weekday-01,2811784-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481023,460032
46-45,SEP09-Multi-Weekday-01,2811785-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",480326,460032
46-45,SEP09-Multi-Weekday-01,2811786-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481015,460032
46-45,SEP09-Multi-Weekday-01,2811787-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481016,460032
46-45,SEP09-Multi-Weekday-01,2811788-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481023,460032
46-45,SEP09-Multi-Weekday-01,2811789-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",499510,460032
46-45,SEP09-Multi-Weekday-01,2811790-SEP09-Multi-Weekday-01,"West 46B  42St-46St / 50St-France / W 50th St",481015,460035
46-45,SEP09-Multi-Weekday-01,2811791-SEP09-Multi-Weekday-01,"West 46B  42St-46St / 50St-France / W 50th St",481016,460035
46-45,SEP09-Multi-Weekday-01,2811792-SEP09-Multi-Weekday-01,"West 46B  42St-46St / 50St-France / W 50th St",481023,460035
46-45,SEP09-Multi-Weekday-01,2811793-SEP09-Multi-Weekday-01,"West 46B  42St-46St / 50St-France / W 50th St",499510,460035
46-45,SEP09-Multi-Weekday-01,2811794-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481015,460032
46-45,SEP09-Multi-Weekday-01,2811795-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481016,460032
46-45,SEP09-Multi-Weekday-01,2811796-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481023,460032
46-45,SEP09-Multi-Weekday-01,2811797-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",499510,460032
46-45,SEP09-Multi-Weekday-01,2811798-SEP09-Multi-Weekday-01,"West 46C 42St-46St/ Eden-Vernon/ W 50th St",481015,460032
46-45,SEP09-Multi-Weekday-01,2811799-SEP09-Multi-Weekday-01,"West 46X  46St - Nicollet",481016,460033
46-45,SEP09-Multi-Weekday-01,2811800-SEP09-Multi-Weekday-01,"West 46A  42St-46St / 50St-Bryant",481023,460034
46-45,SEP09-Multi-Weekday-01,2811801-SEP09-Multi-Weekday-01,"West 46A  42St-46St / 50St-Bryant",499510,460034
46-45,SEP09-Multi-Weekday-01,2811802-SEP09-Multi-Weekday-01,"West 46A  42St-46St / 50St-Bryant",481015,460034
46-45,SEP09-Multi-Weekday-01,2811803-SEP09-Multi-Weekday-01,"West 46A  42St-46St / 50St-Bryant",499510,460034
46-45,SEP09-Multi-Weekday-01,2811804-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",480820,460041
46-45,SEP09-Multi-Weekday-01,2811805-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481023,460040
46-45,SEP09-Multi-Weekday-01,2811806-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",480326,460038
46-45,SEP09-Multi-Weekday-01,2811807-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481016,460041
46-45,SEP09-Multi-Weekday-01,2811808-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481015,460041
46-45,SEP09-Multi-Weekday-01,2811809-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481023,460040
46-45,SEP09-Multi-Weekday-01,2811810-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",480326,460040
46-45,SEP09-Multi-Weekday-01,2811811-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481015,460040
46-45,SEP09-Multi-Weekday-01,2811812-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481016,460040
46-45,SEP09-Multi-Weekday-01,2811813-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481023,460040
46-45,SEP09-Multi-Weekday-01,2811814-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",480326,460040
46-45,SEP09-Multi-Weekday-01,2811815-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481015,460040
46-45,SEP09-Multi-Weekday-01,2811816-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481016,460040
46-45,SEP09-Multi-Weekday-01,2811817-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481023,460040
46-45,SEP09-Multi-Weekday-01,2811818-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",480326,460040
46-45,SEP09-Multi-Weekday-01,2811819-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481015,460040
46-45,SEP09-Multi-Weekday-01,2811820-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481016,460040
46-45,SEP09-Multi-Weekday-01,2811821-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481023,460040
46-45,SEP09-Multi-Weekday-01,2811822-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",480326,460040
46-45,SEP09-Multi-Weekday-01,2811823-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481015,460040
46-45,SEP09-Multi-Weekday-01,2811824-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481016,460040
46-45,SEP09-Multi-Weekday-01,2811830-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481023,460040
46-45,SEP09-Multi-Weekday-01,2811831-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",499510,460040
46-45,SEP09-Multi-Weekday-01,2811832-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481015,460042
46-45,SEP09-Multi-Weekday-01,2811833-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481016,460042
46-45,SEP09-Multi-Weekday-01,2811834-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481023,460042
46-45,SEP09-Multi-Weekday-01,2811835-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",499510,460042
46-45,SEP09-Multi-Weekday-01,2811836-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481015,460040
46-45,SEP09-Multi-Weekday-01,2811837-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481016,460040
46-45,SEP09-Multi-Weekday-01,2811838-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481023,460040
46-45,SEP09-Multi-Weekday-01,2811839-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",499510,460040
46-45,SEP09-Multi-Weekday-01,2811840-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",481015,460037
46-45,SEP09-Multi-Weekday-01,2811841-SEP09-Multi-Weekday-01,"East 46  42St-46St/St Paul-7St/Hiawatha-46St",499510,460039
46-45,SEP09-Multi-Weekday-01,2811842-SEP09-Multi-Weekday-01,"East 46X  46St - Nicollet",480655,460004
46-45,SEP09-Multi-Weekday-01,2811843-SEP09-Multi-Weekday-01,"West 46X  46St - Nicollet",481015,460033
498-45,SEP09-Multi-Weekday-01,2844086-SEP09-Multi-Weekday-01,"North 498A  Shuttle/Town Square/Southbridge",481181,4980001
498-45,SEP09-Multi-Weekday-01,2844087-SEP09-Multi-Weekday-01,"North 498A  Shuttle/Town Square/Southbridge",481180,4980001
498-45,SEP09-Multi-Weekday-01,2844088-SEP09-Multi-Weekday-01,"South 498A  Shuttle/Town Square/Southbridge",481181,4980003
498-45,SEP09-Multi-Weekday-01,2844089-SEP09-Multi-Weekday-01,"South 498A  Shuttle/Town Square/Southbridge",481180,4980003
498-45,SEP09-Multi-Weekday-01,2844090-SEP09-Multi-Weekday-01,"South 498A  Shuttle/Town Square/Southbridge",481180,4980003
498-45,SEP09-Multi-Weekday-01,2844091-SEP09-Multi-Weekday-01,"North 498A  Shuttle/Town Square/Southbridge",481181,4980001
467-45,SEP09-Multi-Weekday-01,2844235-SEP09-Multi-Weekday-01,"North 467  Express / Minneapolis",511407,4670004
467-45,SEP09-Multi-Weekday-01,2844236-SEP09-Multi-Weekday-01,"North 467  Express / Minneapolis",511408,4670004
467-45,SEP09-Multi-Weekday-01,2844237-SEP09-Multi-Weekday-01,"North 467  Express / Minneapolis",511409,4670004
467-45,SEP09-Multi-Weekday-01,2844238-SEP09-Multi-Weekday-01,"North 467  Express / Minneapolis",511410,4670004
467-45,SEP09-Multi-Weekday-01,2844239-SEP09-Multi-Weekday-01,"North 467  Express / Minneapolis",511401,4670004
467-45,SEP09-Multi-Weekday-01,2844240-SEP09-Multi-Weekday-01,"North 467  Express / Minneapolis",511401,4670004
467-45,SEP09-Multi-Weekday-01,2844241-SEP09-Multi-Weekday-01,"South 467  Express / Lakeville",511402,4670002
467-45,SEP09-Multi-Weekday-01,2844242-SEP09-Multi-Weekday-01,"South 467  Express / Lakeville",511403,4670002
467-45,SEP09-Multi-Weekday-01,2844243-SEP09-Multi-Weekday-01,"South 467  Express / Lakeville",511404,4670002
467-45,SEP09-Multi-Weekday-01,2844244-SEP09-Multi-Weekday-01,"South 467  Express / Lakeville",511405,4670002
467-45,SEP09-Multi-Weekday-01,2844245-SEP09-Multi-Weekday-01,"South 467  Express / Lakeville",511406,4670002
467-45,SEP09-Multi-Weekday-01,2844246-SEP09-Multi-Weekday-01,"South 467  Express / Lakeville",511402,4670002
275-45,SEP09-Multi-Weekday-01,2892534-SEP09-Multi-Weekday-01,"South 275 Express / DT St Paul",512301,2750005
55-45,SEP09-Multi-Weekday-01,2912980-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514472,550015
55-45,SEP09-Multi-Weekday-01,2912981-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514473,550015
55-45,SEP09-Multi-Weekday-01,2912982-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514471,550013
55-45,SEP09-Multi-Weekday-01,2912983-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514477,550014
55-45,SEP09-Multi-Weekday-01,2912984-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514472,550013
55-45,SEP09-Multi-Weekday-01,2912985-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514473,550013
55-45,SEP09-Multi-Weekday-01,2912986-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514474,550013
55-45,SEP09-Multi-Weekday-01,2912987-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514475,550013
55-45,SEP09-Multi-Weekday-01,2912988-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514476,550013
55-45,SEP09-Multi-Weekday-01,2912989-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514471,550013
55-45,SEP09-Multi-Weekday-01,2912990-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514484,550013
55-45,SEP09-Multi-Weekday-01,2912991-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514477,550013
55-45,SEP09-Multi-Weekday-01,2912992-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514472,550013
55-45,SEP09-Multi-Weekday-01,2912993-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514482,550013
55-45,SEP09-Multi-Weekday-01,2912994-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514485,550013
55-45,SEP09-Multi-Weekday-01,2912995-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514473,550013
55-45,SEP09-Multi-Weekday-01,2912996-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514469,550013
55-45,SEP09-Multi-Weekday-01,2912997-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514475,550013
55-45,SEP09-Multi-Weekday-01,2912998-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514479,550013
55-45,SEP09-Multi-Weekday-01,2912999-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514476,550013
55-45,SEP09-Multi-Weekday-01,2913000-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514471,550013
55-45,SEP09-Multi-Weekday-01,2913001-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514480,550013
55-45,SEP09-Multi-Weekday-01,2913002-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514470,550013
55-45,SEP09-Multi-Weekday-01,2913003-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514484,550013
55-45,SEP09-Multi-Weekday-01,2913004-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514477,550013
55-45,SEP09-Multi-Weekday-01,2913005-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514472,550013
55-45,SEP09-Multi-Weekday-01,2913006-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514482,550013
55-45,SEP09-Multi-Weekday-01,2913007-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514473,550013
55-45,SEP09-Multi-Weekday-01,2913008-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514485,550013
55-45,SEP09-Multi-Weekday-01,2913009-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514474,550013
55-45,SEP09-Multi-Weekday-01,2913010-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514475,550013
55-45,SEP09-Multi-Weekday-01,2913011-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514476,550013
55-45,SEP09-Multi-Weekday-01,2913012-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514480,550013
55-45,SEP09-Multi-Weekday-01,2913013-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514470,550013
55-45,SEP09-Multi-Weekday-01,2913014-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514484,550013
55-45,SEP09-Multi-Weekday-01,2913015-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514477,550013
55-45,SEP09-Multi-Weekday-01,2913016-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514472,550013
55-45,SEP09-Multi-Weekday-01,2913017-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514482,550013
55-45,SEP09-Multi-Weekday-01,2913018-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514485,550013
55-45,SEP09-Multi-Weekday-01,2913019-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514473,550013
55-45,SEP09-Multi-Weekday-01,2913020-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514474,550013
55-45,SEP09-Multi-Weekday-01,2913021-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514475,550013
55-45,SEP09-Multi-Weekday-01,2913022-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514476,550013
55-45,SEP09-Multi-Weekday-01,2913023-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514480,550013
55-45,SEP09-Multi-Weekday-01,2913024-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514470,550013
55-45,SEP09-Multi-Weekday-01,2913025-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514484,550013
55-45,SEP09-Multi-Weekday-01,2913026-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514477,550013
55-45,SEP09-Multi-Weekday-01,2913027-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514472,550013
55-45,SEP09-Multi-Weekday-01,2913028-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514482,550013
55-45,SEP09-Multi-Weekday-01,2913029-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514485,550013
55-45,SEP09-Multi-Weekday-01,2913030-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514473,550013
55-45,SEP09-Multi-Weekday-01,2913031-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514474,550013
55-45,SEP09-Multi-Weekday-01,2913032-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514475,550013
55-45,SEP09-Multi-Weekday-01,2913033-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514476,550013
55-45,SEP09-Multi-Weekday-01,2913034-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514480,550013
55-45,SEP09-Multi-Weekday-01,2913035-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514470,550013
55-45,SEP09-Multi-Weekday-01,2913036-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514484,550013
55-45,SEP09-Multi-Weekday-01,2913037-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514477,550013
55-45,SEP09-Multi-Weekday-01,2913038-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514472,550013
55-45,SEP09-Multi-Weekday-01,2913039-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514482,550013
55-45,SEP09-Multi-Weekday-01,2913040-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514485,550013
55-45,SEP09-Multi-Weekday-01,2913041-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514473,550013
55-45,SEP09-Multi-Weekday-01,2913042-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514474,550013
55-45,SEP09-Multi-Weekday-01,2913043-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514481,550013
55-45,SEP09-Multi-Weekday-01,2913044-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514475,550013
55-45,SEP09-Multi-Weekday-01,2913045-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514476,550013
55-45,SEP09-Multi-Weekday-01,2913046-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514480,550013
55-45,SEP09-Multi-Weekday-01,2913047-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514470,550013
55-45,SEP09-Multi-Weekday-01,2913048-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514484,550013
55-45,SEP09-Multi-Weekday-01,2913049-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514477,550013
55-45,SEP09-Multi-Weekday-01,2913050-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514472,550013
55-45,SEP09-Multi-Weekday-01,2913051-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514485,550013
55-45,SEP09-Multi-Weekday-01,2913052-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514487,550013
55-45,SEP09-Multi-Weekday-01,2913053-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514473,550013
55-45,SEP09-Multi-Weekday-01,2913054-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514474,550013
55-45,SEP09-Multi-Weekday-01,2913055-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514481,550013
55-45,SEP09-Multi-Weekday-01,2913056-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514475,550013
55-45,SEP09-Multi-Weekday-01,2913057-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514478,550013
55-45,SEP09-Multi-Weekday-01,2913058-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514476,550013
55-45,SEP09-Multi-Weekday-01,2913059-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514480,550013
55-45,SEP09-Multi-Weekday-01,2913060-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514470,550013
55-45,SEP09-Multi-Weekday-01,2913061-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514484,550013
55-45,SEP09-Multi-Weekday-01,2913062-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514477,550013
55-45,SEP09-Multi-Weekday-01,2913063-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514486,550013
55-45,SEP09-Multi-Weekday-01,2913064-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514485,550013
55-45,SEP09-Multi-Weekday-01,2913065-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514487,550013
55-45,SEP09-Multi-Weekday-01,2913066-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514473,550013
55-45,SEP09-Multi-Weekday-01,2913067-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514474,550013
55-45,SEP09-Multi-Weekday-01,2913068-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514481,550013
55-45,SEP09-Multi-Weekday-01,2913069-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514475,550013
55-45,SEP09-Multi-Weekday-01,2913070-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514480,550013
55-45,SEP09-Multi-Weekday-01,2913071-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514484,550013
55-45,SEP09-Multi-Weekday-01,2913072-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514477,550013
55-45,SEP09-Multi-Weekday-01,2913073-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514486,550013
55-45,SEP09-Multi-Weekday-01,2913074-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514485,550013
55-45,SEP09-Multi-Weekday-01,2913075-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514473,550013
55-45,SEP09-Multi-Weekday-01,2913076-SEP09-Multi-Weekday-01,"North 56  Airport Shuttle",514474,550013
55-45,SEP09-Multi-Weekday-01,2913077-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514476,550013
55-45,SEP09-Multi-Weekday-01,2913078-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514484,550013
55-45,SEP09-Multi-Weekday-01,2913079-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514477,550013
55-45,SEP09-Multi-Weekday-01,2913080-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514486,550013
55-45,SEP09-Multi-Weekday-01,2913081-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514485,550013
55-45,SEP09-Multi-Weekday-01,2913082-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514473,550013
55-45,SEP09-Multi-Weekday-01,2913083-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514474,550013
55-45,SEP09-Multi-Weekday-01,2913084-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514476,550013
55-45,SEP09-Multi-Weekday-01,2913085-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514477,550013
55-45,SEP09-Multi-Weekday-01,2913086-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514485,550013
55-45,SEP09-Multi-Weekday-01,2913087-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514474,550013
55-45,SEP09-Multi-Weekday-01,2913088-SEP09-Multi-Weekday-01,"North 55  Hiawatha Line / Downtown Minneapolis",514484,550013
