stopID,lineno
6962,677
6963,675
6963,677
6964,675
6964,677
6965,675
6965,677
6966,675
6966,677
6967,675
6967,677
6969,675
6969,677
6970,675
6970,677
6971,675
6971,677
6972,675
6972,677
6973,675
6973,677
6974,675
6974,677
6975,675
6975,677
6976,675
6976,677
6977,675
6977,677
6978,675
6978,677
6979,675
6979,677
6980,675
6980,677
6981,675
6981,677
6982,675
6990,672
6990,674
6990,675
6992,672
6992,674
6992,675
6993,672
6993,674
6993,675
6995,672
6995,674
6995,675
6996,672
6996,674
6996,675
6997,672
6997,674
6997,675
6998,672
6998,674
6998,675
6999,675
6999,677
7000,675
7004,652
7004,675
7005,652
7005,672
7005,675
7005,677
7005,756
7025,675
7026,675
7027,675
7028,675
7030,675
7031,675
7032,675
7033,675
7034,675
7035,675
7045,672
7047,672
7048,672
7049,672
7050,672
7051,672
7057,672
7058,672
7059,672
7060,672
7061,672
7063,672
7064,652
7075,675
7076,675
7077,675
7078,675
7079,675
7081,675
7082,675
7083,675
7103,674
7106,674
7107,674
7108,674
7109,674
7110,674
7111,674
7112,674
7113,674
7114,674
7115,674
7116,674
7117,674
7118,674
7119,674
7120,674
7121,674
7122,674
7123,674
7124,674
7125,674
7126,674
7127,674
7129,674
7130,674
7131,674
7143,674
7145,674
7147,674
7148,674
7151,674
7152,674
7153,674
7155,674
7156,674
7158,674
7160,674
7161,674
7162,674
7166,674
7167,674
7168,674
7169,674
7170,674
7171,674
7172,674
7173,674
7174,674
7175,674
7176,674
7179,674
7180,674
7181,674
7182,674
7183,674
7185,674
7186,674
7187,674
7189,674
7190,674
7191,674
7193,674
7193,675
7196,294
7197,294
7198,294
7230,61
7232,61
7233,61
7234,61
7235,61
7253,294
7254,294
7255,294
7256,294
7257,294
7258,294
7259,294
7260,294
7261,294
7268,294
7269,294
7270,294
7271,294
7272,294
7277,294
7278,294
7280,294
7285,294
7287,294
7289,223
7289,265
7289,270
7289,272
7291,223
7291,265
7291,270
7291,272
7296,223
7296,265
7296,270
7296,272
7297,223
7297,265
7297,270
7297,272
7314,16681
7315,16681
7316,16681
7317,16681
7318,16681
7319,16681
7333,16681
7335,16681
7337,16681
7339,16681
7340,16681
7341,16681
7342,16681
7344,16681
7345,16681
7346,16681
7348,16681
7349,16681
7350,16681
7352,16681
7353,16681
7355,16681
7356,16681
7357,16681
7359,16681
7361,16681
7362,16681
7363,16681
7364,16681
7365,16681
7367,16681
7368,16681
7369,16681
7372,25
7373,25
7380,16681
7381,16681
7390,16681
7396,16681
7397,16681
7399,16681
7400,16681
7401,16681
7402,16681
7403,16681
7404,16681
7405,16681
7407,16681
7408,16681
7409,16681
7411,16681
7412,16681
7413,16681
7414,16681
7415,16681
7417,16681
7419,16681
7421,16681
7422,16681
7423,16681
7424,16681
7425,16681
7426,16681
7427,16681
7428,16681
7445,294
7446,294
7447,294
7448,294
7449,294
7453,294
7454,294
7455,294
7456,294
7457,294
7458,294
7459,294
7464,294
7465,294
7466,294
7467,294
7468,294
7469,294
7470,294
7471,294
7472,294
7489,294
7490,294
7491,294
7492,294
7493,294
7494,294
7495,294
7496,294
7502,294
7503,294
7504,294
7505,294
7506,294
7507,294
7508,294
7511,219
7513,219
7566,265
7569,265
7599,265
7609,265
7610,265
7611,265
7612,265
7614,265
7616,265
7617,265
7634,265
7635,265
7636,265
7637,265
7638,265
7640,265
7642,265
7643,265
7644,265
7645,265
7646,265
7653,265
7683,265
7686,265
7704,265
7705,265
7712,265
7714,265
7715,265
7717,265
7723,219
7724,219
7727,219
7727,270
7728,219
7729,219
7730,219
7732,219
7734,219
7735,219
7736,219
7737,219
7738,219
7739,219
7740,270
7741,270
7743,270
7745,270
7750,270
7752,270
7753,270
7767,270
7768,270
7770,270
7771,270
7778,270
7780,270
7782,270
7783,219
7784,219
7785,219
7786,219
7787,219
7789,219
7791,219
7792,219
7793,219
8012,265
8013,265
8016,615
8018,615
8019,615
8021,615
8022,615
8025,615
8025,643
8025,663
8025,16681
8026,615
8026,643
8026,663
8026,16681
8027,615
8027,643
8027,663
8027,16681
8028,615
8028,643
8028,663
8028,16681
8029,615
8029,643
8029,663
8029,16681
8030,615
8030,643
8030,663
8030,16681
8031,643
8031,663
8031,16681
8032,643
8032,663
8032,16681
8036,643
8036,663
8036,16681
8038,643
8038,663
8038,16681
8039,643
8039,663
8039,16681
8040,643
8040,663
8040,16681
8043,643
8043,663
8043,16681
8046,643
8046,663
8046,16681
8047,643
8047,663
8047,16681
8048,643
8048,663
8048,16681
8050,643
8050,663
8050,16681
8053,643
8053,663
8053,16681
8054,604
8054,643
8054,663
8067,604
8067,643
8067,649
8067,663
8067,16681
8068,643
8068,663
8068,16681
8070,643
8070,663
8070,16681
8071,643
8071,663
8071,16681
8073,643
8073,663
8073,16681
8074,643
8074,663
8074,16681
8076,643
8076,663
8076,16681
8078,643
8078,663
8078,16681
8080,643
8080,663
8080,16681
8081,643
8081,663
8081,16681
8082,643
8082,663
8082,16681
8084,643
8084,663
8084,16681
8085,643
8085,663
8085,16681
8089,643
8089,663
8089,16681
8090,643
8090,663
8090,16681
8091,615
8091,643
8091,663
8091,16681
8092,615
8092,643
8092,663
8092,16681
8093,615
8093,643
8093,663
8093,16681
8094,615
8094,643
8094,663
8094,16681
8095,615
8095,643
8095,663
8095,16681
8096,615
8096,643
8096,663
8096,16681
8097,615
8097,643
8097,663
8097,16681
8098,615
8098,643
8098,663
8098,16681
8102,615
8105,615
8106,615
8107,615
8108,615
8110,615
8115,652
8115,672
8116,652
8116,672
8118,652
8118,672
8120,615
8120,675
8121,675
8122,675
8127,675
8128,675
8129,675
8130,675
8131,675
8132,675
8133,675
8139,675
8150,652
8150,672
8150,675
8150,756
8152,675
8153,675
8155,675
8156,675
8158,675
8159,675
8163,675
8164,675
8165,675
8166,615
8166,675
8168,652
8168,672
8170,652
8170,672
8171,652
8171,672
8177,675
8179,675
8181,675
8214,14
8216,14
8228,14
8230,14
8240,14
8242,14
8248,14
8265,14
8271,14
8274,14
8277,14
8286,14
8291,14
8292,14
8294,14
8296,14
8298,14
8300,14
8302,14
8305,14
8308,14
8310,14
8312,14
8316,14
8318,14
8320,14
8326,14
8328,14
8330,14
8332,14
8336,14
8337,14
8338,14
8339,14
8339,16558
8340,14
8340,16558
8342,14
8342,16558
8344,14
8344,16558
8345,14
8345,16558
8348,14
8348,32
8348,16558
8356,14
8356,32
8358,14
8358,32
8360,14
8360,32
8368,14
8368,32
8370,14
8370,32
8372,14
8372,32
8374,14
8374,32
8376,14
8376,32
8378,14
8378,32
8384,14
8384,32
8385,14
8385,32
8386,14
8386,32
8387,14
8387,32
8388,14
8388,32
8389,14
8389,32
8390,14
8390,32
8391,14
8391,32
8420,14
8421,14
8423,14
8424,14
8425,14
8427,14
8428,14
8429,14
8431,14
8432,14
8432,758
8433,14
8433,758
8434,14
8434,758
8435,14
8435,758
8436,14
8437,14
8440,14
8441,14
8444,14
8445,14
8468,14
8468,716
8468,717
8469,14
8469,716
8469,717
8472,716
8473,716
8478,716
8478,717
8478,764
8480,716
8480,717
8480,764
8481,716
8481,717
8481,764
8482,716
8482,717
8482,764
8485,716
8485,717
8485,764
8486,716
8486,717
8486,764
8487,716
8487,717
8487,764
8488,716
8488,717
8488,764
8489,716
8489,717
8489,764
8491,716
8491,717
8491,764
8492,716
8492,717
8492,764
8493,716
8493,717
8493,764
8494,716
8494,717
8494,764
8495,716
8495,717
8495,764
8496,716
8496,717
8496,764
8497,716
8497,717
8497,764
8498,716
8498,717
8498,764
8499,716
8499,717
8499,764
8500,716
8500,717
8500,764
8501,716
8501,717
8501,764
8502,716
8502,717
8502,764
8503,716
8503,717
8503,764
8504,716
8504,717
8504,764
8505,716
8505,717
8505,764
8506,716
8506,717
8506,764
8507,716
8507,717
8507,764
8508,716
8508,717
8508,764
8509,716
8509,717
8509,764
8510,716
8510,717
8510,764
8511,716
8511,764
8512,705
8512,716
8512,755
8512,764
8513,705
8513,716
8513,755
8513,764
8514,705
8514,716
8514,755
8514,764
8515,705
8515,716
8515,755
8515,764
8516,705
8516,716
8516,755
8516,764
8517,705
8517,716
8517,755
8517,764
8518,705
8518,716
8518,755
8518,764
8519,705
8519,716
8519,755
8519,764
8520,705
8520,716
8520,755
8520,764
8521,705
8521,716
8521,755
8521,764
8522,705
8522,716
8522,755
8522,764
8523,705
8523,716
8523,755
8523,764
8524,705
8524,716
8524,755
8524,764
8525,705
8525,716
8525,755
8525,764
8526,705
8526,755
8526,764
8527,705
8527,755
8527,764
8528,705
8528,755
8528,764
8529,705
8529,755
8529,764
8530,705
8530,755
8530,764
8531,705
8531,755
8531,764
8532,705
8532,755
8532,764
8533,705
8533,764
8534,705
8534,764
8535,705
8535,764
8536,705
8536,764
8538,705
8538,764
8539,705
8539,764
8540,705
8540,764
8541,705
8541,764
8542,705
8542,764
8543,705
8543,764
8544,705
8544,764
8545,705
8545,764
8546,705
8546,764
8547,705
8547,764
8548,705
8548,764
8549,705
8549,764
8550,705
8550,764
8551,705
8551,764
8552,705
8552,764
8553,705
8553,764
8554,705
8554,764
8555,705
8555,764
8556,705
8556,764
8557,705
8557,764
8558,705
8558,764
8559,705
8559,764
8560,705
8560,764
8561,705
8561,764
8562,705
8562,764
8563,705
8563,764
8564,705
8564,764
8565,705
8565,764
8566,705
8566,764
8567,705
8567,764
8568,705
8568,764
8570,705
8570,764
8571,705
8571,764
8572,705
8572,764
8579,705
8579,764
8580,705
8580,764
8581,705
8581,764
8582,705
8582,764
8583,705
8583,764
8584,705
8584,764
8585,705
8585,764
8586,705
8586,764
8587,705
8587,764
8588,705
8588,764
8589,705
8589,764
8598,705
8598,764
8600,705
8600,764
8602,705
8602,764
8604,705
8604,764
8611,717
8613,717
8614,717
8615,717
8616,717
8617,717
8618,717
8619,717
8620,717
8621,717
8622,717
8623,717
8624,717
8626,717
8651,716
8651,758
8652,716
8652,758
8653,716
8653,758
8654,716
8654,758
8655,716
8655,758
8656,716
8656,758
8657,716
8657,758
8658,716
8658,758
8659,716
8659,758
8660,716
8660,758
8661,716
8661,758
8662,716
8662,758
8663,716
8663,758
8664,716
8664,758
8665,716
8665,758
8666,716
8666,758
8667,716
8667,758
8668,716
8668,758
8669,716
8669,758
8670,716
8670,758
8671,716
8671,758
8672,716
8672,758
8673,716
8673,758
8674,716
8674,758
8675,716
8675,758
8676,716
8676,758
8677,716
8677,758
8678,716
8678,758
8679,716
8679,758
8679,767
8680,716
8680,758
8680,767
8682,716
8682,758
8682,767
8683,716
8683,758
8683,767
8684,716
8684,758
8684,767
8685,716
8685,758
8685,767
8686,716
8686,758
8686,767
8687,716
8687,758
8687,767
8688,716
8688,758
8688,767
8689,716
8689,758
8689,767
8690,716
8690,758
8690,767
8691,716
8691,758
8691,767
8692,716
8692,758
8692,767
8693,716
8693,758
8693,767
8694,716
8694,758
8694,767
8697,716
8697,758
8697,767
8699,716
8699,758
8700,716
8700,758
8700,767
8702,716
8702,758
8702,767
8707,716
8707,758
8707,767
8710,716
8710,758
8710,767
8712,716
8712,758
8712,767
8713,716
8713,758
8713,767
8718,716
8718,758
8718,767
8723,716
8723,758
8725,716
8725,758
8726,716
8726,758
8727,716
8727,758
8728,716
8728,758
8729,716
8729,758
8730,716
8730,758
8731,716
8731,758
8732,716
8732,758
8734,716
8734,758
8735,716
8735,758
8742,716
8742,724
8742,758
8742,760
8743,724
8743,760
8744,716
8744,724
8744,760
8745,716
8745,724
8745,760
8746,716
8746,724
8746,760
8748,716
8748,724
8748,760
8750,716
8750,760
8752,716
8752,760
8753,760
8754,723
8754,760
8754,761
8755,723
8755,760
8755,761
8756,723
8756,760
8757,723
8757,760
8758,723
8758,760
8759,723
8759,760
8760,723
8760,760
8761,723
8762,723
8763,723
8764,723
8767,760
8768,760
8769,760
8770,760
8772,724
8772,760
8773,724
8773,760
8774,724
8774,760
8775,724
8775,760
8776,760
8779,723
8780,723
8781,723
8783,760
8784,760
8786,760
8789,760
8791,760
8793,760
8795,760
8797,760
8798,760
8800,760
8801,760
8803,760
8804,760
8806,760
8808,760
8810,760
8812,760
8815,760
8817,760
8818,760
8819,723
8819,760
8820,723
8820,760
8821,723
8821,760
8822,723
8822,760
8823,723
8823,760
8824,723
8824,760
8825,723
8825,760
8826,723
8826,760
8826,761
8827,723
8827,760
8827,761
8832,760
8835,716
8835,724
8835,760
8837,716
8837,724
8837,760
8838,716
8838,724
8838,760
8840,716
8840,724
8840,760
8916,22
8916,16558
8918,22
8918,16558
8919,16558
8920,16558
8922,16558
8923,16558
8925,16558
8927,16558
8928,16558
8929,16558
8930,16558
8931,16558
8932,16558
8933,16558
8934,16558
8935,16558
8936,16558
8937,16558
8938,16558
8939,16558
8940,16558
8941,16558
8942,721
8942,724
8942,16558
8943,721
8943,724
8943,16558
8944,721
8944,724
8944,16558
8945,721
8945,724
8945,16558
8946,721
8946,724
8946,16558
8947,16558
8948,721
8948,724
8948,16558
8949,721
8949,724
8949,16558
8953,22
8955,22
8955,761
8956,22
8956,761
8958,22
8958,761
8960,22
8960,761
8962,22
8962,761
8963,22
8963,761
8964,22
8964,761
8965,22
8965,761
8967,22
8967,761
8969,22
8969,761
8970,22
8970,761
8971,22
8971,761
8973,22
8973,761
8974,19
8974,22
8974,717
8974,721
8974,724
8974,761
8974,16558
9022,721
9022,723
9023,723
9024,723
9025,723
9026,724
9026,760
9026,767
9027,724
9027,760
9027,767
9029,724
9029,760
9029,767
9031,724
9031,760
9031,767
9033,724
9033,760
9033,767
9035,724
9035,760
9035,767
9038,724
9038,760
9038,767
9039,724
9039,760
9039,767
9040,724
9040,760
9040,767
9042,716
9042,724
9042,760
9047,724
9048,724
9050,724
9051,724
9052,724
9054,724
9055,724
9056,724
9058,724
9059,724
9060,724
9061,724
9063,724
9063,760
9063,767
9064,724
9064,760
9064,767
9065,724
9065,760
9065,767
9066,724
9066,760
9066,767
9069,724
9069,760
9069,767
9072,724
9072,760
9072,767
9074,724
9074,760
9074,767
9076,724
9076,760
9076,767
9078,724
9078,760
9078,767
9081,724
9082,723
9083,723
9084,723
9086,19
9086,22
9086,717
9086,721
9086,724
9086,761
9086,16558
9087,19
9087,22
9087,717
9087,721
9087,724
9087,761
9087,16558
9089,19
9089,22
9089,717
9089,721
9089,724
9089,761
9089,16558
9090,19
9090,22
9090,717
9090,721
9090,724
9090,761
9090,16558
9091,22
9091,761
9092,22
9092,761
9094,22
9094,761
9095,22
9095,761
9097,22
9097,761
9099,22
9099,761
9100,22
9100,761
9101,22
9101,761
9102,22
9102,761
9104,22
9104,761
9106,22
9106,761
9108,22
9108,761
9173,19
9173,721
9173,724
9173,16558
9176,19
9176,721
9176,724
9176,16558
9199,761
9199,762
9203,761
9203,762
9207,761
9207,762
9211,761
9211,762
9215,761
9217,761
9219,761
9221,761
9223,761
9225,761
9229,761
9233,761
9233,762
9237,761
9237,762
9257,19
9257,721
9257,724
9257,16558
9259,19
9259,721
9259,724
9259,16558
9263,19
9263,721
9263,724
9263,16558
9282,723
9283,19
9283,22
9283,717
9283,721
9283,724
9283,761
9283,16558
9284,19
9284,22
9284,717
9284,721
9284,723
9284,724
9284,761
9284,16558
9285,724
9285,761
9286,724
9286,761
9288,724
9288,761
9290,724
9290,761
9291,761
9293,761
9305,761
9307,761
9309,761
9313,761
9315,761
9330,723
9330,761
9332,723
9332,761
9334,723
9334,761
9336,723
9336,761
9338,723
9338,761
9340,723
9340,761
9346,723
9346,761
9348,723
9348,761
9350,723
9350,761
9352,723
9352,761
9354,723
9354,761
9356,723
9356,761
9358,723
9358,761
9367,723
9367,761
9369,723
9369,761
9371,723
9371,761
9373,723
9373,761
9375,723
9375,761
9381,723
9381,761
9383,723
9383,761
9385,723
9385,761
9387,723
9387,761
9389,723
9389,761
9391,723
9391,761
9403,761
9404,761
9405,761
9407,761
9408,761
9409,761
9411,761
9413,761
9415,761
9416,761
9418,761
9420,761
9422,761
9423,761
9424,761
9426,761
9427,761
9428,761
9429,761
9431,761
9435,761
9437,761
9439,761
9446,723
9447,723
9454,761
9458,761
9460,724
9460,761
9464,724
9464,761
9468,724
9468,761
9470,724
9470,761
9472,19
9472,22
9472,717
9472,721
9472,723
9472,724
9472,761
9472,762
9472,801
9472,16558
9474,721
9475,721
9476,721
9477,721
9478,721
9479,721
9480,721
9481,721
9482,721
9483,721
9484,721
9485,721
9486,721
9487,721
9488,721
9489,721
9490,721
9491,721
9492,721
9493,721
9493,767
9494,721
9494,767
9495,721
9495,767
9496,721
9496,767
9497,721
9497,767
9498,721
9498,767
9499,721
9499,767
9500,721
9500,767
9501,721
9501,767
9502,721
9502,767
9503,721
9503,767
9504,721
9504,767
9505,721
9505,767
9506,721
9506,767
9508,721
9509,721
9510,721
9511,721
9512,721
9513,721
9514,721
9516,721
9522,721
9529,721
9532,721
9533,721
9534,721
9535,721
9536,721
9537,721
9539,721
9539,767
9540,721
9540,767
9542,721
9542,767
9544,721
9544,767
9545,721
9545,767
9546,721
9546,767
9547,721
9547,767
9548,721
9548,767
9549,721
9549,767
9550,721
9550,767
9551,721
9551,767
9552,721
9552,767
9553,721
9553,767
9554,721
9554,767
9555,721
9556,721
9557,721
9558,721
9559,721
9560,721
9561,721
9562,721
9563,721
9564,721
9565,721
9566,721
9567,721
9568,721
9569,721
9570,721
9571,721
9572,721
9574,721
9575,19
9575,721
9575,724
9575,16558
9577,19
9577,721
9577,724
9577,16558
9582,19
9582,721
9582,724
9582,16558
9584,19
9584,721
9584,724
9584,16558
9586,19
9586,721
9586,724
9586,16558
9588,19
9589,721
9589,724
9589,16558
9593,721
9593,724
9593,16558
9599,721
9599,724
9599,16558
9603,721
9603,724
9603,16558
9605,721
9605,724
9605,16558
9607,721
9607,724
9607,16558
9609,721
9609,724
9609,16558
9611,721
9611,724
9611,16558
9613,721
9613,724
9613,16558
9615,721
9615,724
9615,16558
9617,721
9617,724
9617,16558
9619,16558
9620,721
9620,724
9622,721
9622,724
9624,721
9624,724
9626,721
9626,724
9627,721
9627,724
9629,721
9629,724
9631,721
9631,724
9633,721
9633,724
9636,721
9636,724
9636,16558
9642,721
9642,724
9642,16558
9646,19
9646,721
9646,724
9646,16558
9648,19
9648,721
9648,724
9648,16558
9652,19
9652,721
9652,724
9652,16558
9656,19
9656,721
9656,724
9656,16558
9658,19
9658,721
9658,724
9658,16558
9663,19
9664,19
9665,19
9666,19
9667,19
9668,19
9669,19
9670,19
9671,19
9672,19
9673,19
9674,19
9675,452
9676,68
9676,71
9677,71
9678,71
9679,71
9680,71
9681,71
9682,71
9683,71
9684,71
9685,71
9686,68
9686,71
9687,68
9687,71
9688,68
9688,71
9689,68
9689,71
9690,68
9690,71
9691,68
9691,71
9692,68
9692,71
9693,68
9693,71
9694,68
9694,71
9695,68
9695,71
9696,68
9696,71
9697,68
9697,71
9698,68
9698,71
9699,71
9700,71
9701,71
9702,71
9703,71
9704,71
9705,71
9706,71
9707,71
9708,71
9709,71
9710,71
9713,71
9714,71
9715,71
9716,71
9718,71
9719,71
9720,71
9721,71
9722,71
9723,71
9724,71
9726,71
9727,71
9728,71
9729,71
9731,71
9732,71
9733,71
9736,71
9738,71
9739,71
9741,71
9744,71
9745,71
9746,71
9747,71
9748,71
9749,71
9750,71
9751,71
9752,71
9753,71
9753,94
9754,68
9756,68
9757,68
9758,68
9759,68
9760,68
9761,68
9766,68
9767,68
9768,68
9769,68
9773,68
9774,68
9775,68
9776,68
9777,68
9778,68
9779,68
9780,68
9781,68
9782,68
9783,68
9784,68
9785,68
9786,68
9787,68
9788,68
9790,68
9791,68
9806,68
9808,68
9810,68
9812,68
9815,68
9816,68
9817,68
9818,68
9819,68
9820,68
9821,68
9822,68
9823,68
9824,68
9825,68
9826,68
9827,68
9828,68
9829,68
9830,68
9831,68
9832,68
9834,68
9836,68
9838,68
9839,68
9840,68
9841,68
9842,68
9843,68
9844,68
9845,68
9846,68
9847,68
9849,68
9850,68
9852,68
9854,68
9855,68
9855,452
9856,68
9857,68
9858,68
9859,68
9860,68
9862,68
9864,68
9866,68
9870,68
9871,68
9872,68
9874,68
9875,68
9876,68
9877,68
9877,452
9878,68
9878,452
9880,68
9880,452
9881,68
9883,68
9884,68
9885,68
9886,68
9888,68
9890,68
9891,68
9893,68
9894,68
9895,68
9896,68
9898,68
9899,68
9901,68
9903,68
9904,68
9905,68
9906,68
9908,68
9909,68
9909,452
9910,68
9910,452
9911,68
9911,452
9912,68
9912,452
9914,68
9915,68
9916,68
9917,68
9918,68
9919,68
9922,68
9924,68
9926,68
9928,68
9930,68
9931,68
9932,68
9934,68
9936,68
9938,68
9939,68
9940,68
9941,68
9943,68
9944,68
9946,68
9947,68
9949,68
9950,68
9951,68
9953,68
9954,68
9956,68
9957,68
9958,68
9959,68
9960,68
9961,68
9962,68
9963,68
9964,68
9965,68
9966,68
9967,68
9968,68
9970,68
9976,68
9978,68
9980,68
9994,68
9996,68
9997,68
9998,68
9999,68
10000,68
10001,68
10002,68
10003,68
10004,68
10005,68
10006,68
10007,68
10008,68
10012,68
10013,68
10014,68
10015,68
10016,68
10017,68
10024,68
10026,68
10028,68
10029,68
10030,68
10031,68
10032,68
10032,71
10034,68
10034,71
10035,68
10035,71
10036,68
10036,71
10037,71
10037,94
10039,71
10040,71
10041,71
10042,71
10044,71
10045,71
10046,71
10048,71
10050,71
10052,71
10053,71
10054,71
10055,71
10057,71
10058,71
10059,71
10060,71
10061,71
10062,71
10063,71
10064,71
10065,71
10066,71
10067,71
10068,71
10069,71
10070,71
10071,71
10072,71
10074,71
10076,71
10078,71
10079,71
10080,71
10081,71
10082,71
10083,71
10084,71
10085,71
10086,71
10087,71
10088,68
10088,71
10089,68
10089,71
10090,68
10090,71
10091,68
10091,71
10092,68
10092,71
10095,71
10096,71
10097,71
10098,71
10099,71
10100,71
10101,71
10102,71
10103,71
10104,71
10105,71
10106,71
10108,71
10111,71
10112,71
10114,71
10116,71
10119,70
10120,70
10121,70
10123,70
10124,70
10126,70
10127,70
10129,70
10130,70
10131,70
10133,70
10134,70
10135,70
10137,70
10138,70
10139,70
10140,70
10143,70
10144,70
10145,70
10146,70
10147,70
10148,70
10149,70
10150,70
10151,70
10152,70
10153,70
10155,70
10156,70
10157,70
10159,70
10161,70
10162,70
10163,70
10165,70
10166,70
10168,70
10170,70
10172,70
10174,70
10176,70
10177,70
10178,70
10180,70
10186,70
10187,70
10189,70
10190,70
10191,70
10193,70
10194,70
10196,70
10197,70
10199,70
10200,70
10201,70
10202,70
10203,70
10204,70
10205,70
10206,70
10207,70
10208,70
10209,70
10218,70
10219,70
10220,70
10221,70
10222,70
10223,70
10224,70
10225,70
10226,70
10227,70
10228,70
10231,70
10231,74
10232,70
10232,74
10234,70
10234,74
10236,54
10236,70
10236,74
10238,54
10238,70
10238,74
10239,61
10239,74
10241,61
10241,74
10242,61
10242,74
10245,61
10246,61
10247,61
10288,61
10289,61
10290,61
10291,61
10292,61
10294,61
10294,74
10295,61
10295,74
10297,61
10297,74
10358,54
10358,70
10358,74
10359,54
10359,70
10359,74
10361,70
10361,74
10363,70
10363,74
10364,70
10364,74
10366,54
10366,70
10366,74
10385,74
10386,74
10395,74
10396,74
10397,74
10398,74
10399,74
10400,74
10401,74
10402,74
10403,74
10404,80
10405,80
10407,80
10409,80
10410,80
10413,64
10413,80
10415,64
10415,80
10417,64
10417,80
10419,64
10419,80
10467,62
10468,62
10470,62
10471,62
10471,262
10473,62
10473,16497
10474,62
10474,16497
10476,62
10476,16497
10480,62
10480,16497
10481,62
10481,16497
10482,62
10482,16497
10483,62
10483,16497
10484,62
10484,16497
10488,62
10488,67
10488,16497
10489,62
10489,16497
10490,62
10490,16497
10491,62
10491,16497
10492,62
10492,16497
10494,62
10494,16497
10496,62
10496,16497
10498,62
10498,16497
10499,62
10499,16497
10501,62
10501,16497
10503,62
10503,262
10505,62
10507,62
10508,62
10559,74
10560,74
10562,74
10565,74
10575,74
10581,74
10583,74
10585,74
10588,74
10589,74
10590,74
10596,74
10597,74
10607,74
10608,74
10617,61
10619,61
10619,124
10620,61
10621,61
10623,61
10623,87
10624,61
10628,61
10629,61
10630,61
10632,61
10633,61
10637,61
10638,61
10639,61
10641,61
10649,61
10651,61
10652,61
10653,61
10655,61
10656,61
10657,61
10658,61
10658,87
10661,61
10686,65
10688,65
10689,65
10691,65
10693,65
10695,65
10696,65
10698,65
10700,65
10700,67
10702,65
10704,65
10705,65
10707,65
10709,65
10710,65
10711,65
10712,65
10713,65
10714,65
10715,65
10718,65
10720,65
10722,65
10725,65
10726,65
10727,65
10728,65
10729,65
10730,65
10731,65
10733,65
10734,65
10736,65
10738,65
10740,65
10740,67
10742,65
10744,65
10746,65
10748,65
10750,65
10752,65
10753,65
10754,65
10755,65
10756,65
10813,854
10814,854
10815,854
10816,854
10817,854
10818,854
10819,854
10820,854
10821,854
10822,854
10823,854
10824,854
10825,854
10828,854
10829,854
10831,854
10832,854
10833,854
10834,854
10835,854
10836,854
10837,854
10838,854
10839,854
10840,854
10843,805
10843,854
10844,805
10844,854
10845,805
10845,854
10846,805
10846,854
10847,805
10847,854
10848,805
10848,854
10849,805
10849,854
10850,805
10850,854
10852,805
10852,854
10853,805
10853,854
10854,805
10854,854
10855,829
10856,829
10859,829
10860,829
10861,829
10862,829
10863,829
10864,829
10865,829
10866,829
10867,829
10868,829
10869,829
10870,829
10871,829
10872,829
10873,829
10874,829
10875,829
10877,829
10878,829
10880,829
10881,829
10882,829
10883,829
10884,829
10885,829
10886,829
10887,829
10888,829
10889,829
10890,829
10891,829
10892,829
10893,829
10894,829
10895,829
10896,829
10897,829
10898,829
10899,829
10900,829
10901,829
10902,829
10903,829
10903,831
10904,829
10904,831
10906,852
10907,852
10908,852
10909,852
10910,852
10911,852
10928,852
10929,852
10930,852
10931,852
10932,852
10938,852
10940,852
10941,852
10957,850
10957,852
10960,850
10960,852
10961,850
10961,852
10962,850
10962,852
10963,850
10963,852
10966,850
10966,852
10967,850
10967,852
10968,850
10968,852
10969,850
10969,852
10970,850
10970,852
10971,850
10971,852
10973,850
10973,852
10975,850
10976,850
10977,850
10978,850
10979,850
10980,850
10982,850
10983,850
10984,850
10985,850
10986,850
10987,850
10988,850
10989,850
10990,850
10991,850
10992,850
10993,850
10994,850
10995,805
10995,850
10997,805
10997,850
10998,805
10998,850
10999,850
11000,805
11000,850
11001,805
11001,850
11001,860
11002,805
11002,850
11002,860
11003,805
11003,850
11003,860
11004,805
11004,850
11004,860
11005,805
11005,850
11005,860
11006,805
11006,850
11006,860
11007,805
11007,850
11007,860
11008,805
11008,850
11008,860
11009,805
11009,850
11009,860
11010,805
11010,850
11010,860
11011,805
11011,850
11011,860
11012,805
11012,850
11012,860
11013,805
11013,850
11013,860
11014,805
11014,850
11014,860
11015,805
11015,850
11015,860
11016,805
11016,850
11016,860
11017,805
11017,850
11017,860
11018,850
11019,850
11020,850
11021,850
11022,850
11023,850
11024,850
11025,850
11026,850
11027,850
11028,850
11029,850
11030,850
11030,852
11031,850
11031,852
11032,850
11032,852
11033,850
11033,852
11034,850
11034,852
11035,850
11035,852
11036,850
11036,852
11037,850
11037,852
11038,850
11038,852
11039,850
11039,852
11040,850
11040,852
11041,850
11041,852
11042,850
11042,852
11043,850
11043,852
11044,850
11044,852
11047,850
11047,852
11048,850
11048,852
11051,850
11051,852
11052,850
11052,852
11053,850
11053,852
11054,850
11054,852
11055,850
11055,852
11056,850
11056,852
11057,850
11057,852
11058,850
11058,852
11059,850
11059,852
11060,850
11060,852
11061,850
11061,852
11074,16558
11075,16558
11078,16558
11079,16558
11084,16558
11085,16558
11089,16558
11091,16558
11095,19
11096,19
11097,19
11098,19
11099,19
11100,19
11101,19
11102,19
11103,19
11104,19
11105,19
11106,19
11107,19
11108,19
