stopID,TAZ,access_time,block00ID
46361,201,9.102997014,270370607141013
46361,201,3.078882851,270370607141011
46361,201,7.454600849,270370607141012
46361,201,10.0287919,270370607141015
46361,201,14.4929507,270370607141020
46361,201,9.04356066,270370607141014
46361,201,11.29877714,270370607141016
46361,201,15.42131786,270370607141022
46361,201,19.5903381,270370607141023
46373,208,0.701046947,270370607021022
46373,209,1.831034797,270370607021023
46373,209,7.642282825,270370607021014
46374,234,4.484791904,270370607361000
46377,243,1.426791539,270370607212021
46377,243,2.725459391,270370607212020
46382,534,4.049101275,270530239033021
46382,534,1.591223305,270530259035002
46389,554,1.576105503,270530260163007
46389,554,2.829065098,270530260163008
46389,554,1.785557613,270530260163009
46389,554,2.37841725,270530260163018
46397,551,8.155818774,270530260085003
46397,552,2.564137102,270530260085011
46397,552,3.117495334,270530260085012
46397,552,0.854542248,270530260085013
46397,552,1.379893555,270530260085014
46399,551,8.256358317,270530260085003
46399,552,2.457237869,270530260085011
46399,552,2.941421952,270530260085012
46399,552,0.682709577,270530260085013
46399,552,1.313288634,270530260085014
46407,554,1.544964788,270530260163007
46407,554,2.711502386,270530260163008
46407,554,1.611921461,270530260163009
46407,554,2.302112759,270530260163018
46412,785,1.808354435,270530267111002
46413,785,2.424966906,270530267163001
46414,785,1.647494344,270530267111001
46415,785,1.059613407,270530267111003
46415,785,2.252114994,270530267163002
46417,785,4.671925471,270530267163003
46418,785,2.561604707,270530267111010
46418,785,1.554660091,270530267111005
46418,785,1.377245604,270530267111004
46418,785,5.993325418,270530267163004
46419,785,8.208163495,270530267163000
46419,785,3.96380784,270530267111006
46419,785,6.024146644,270530267163004
46420,785,8.033271721,270530267163000
46420,785,1.395703863,270530267111011
46420,785,1.661887863,270530267111009
46421,785,2.196454099,270530267111008
46422,780,5.311604866,270530267121003
46422,785,1.564354492,270530267111012
46423,780,5.693107041,270530267121004
46423,781,3.037788405,270530267112003
46424,780,8.863615992,270530267121013
46424,780,3.332035375,270530267121017
46424,781,1.005910667,270530267112002
46424,781,1.01683266,270530267112001
46424,781,4.143872793,270530267163006
46424,781,6.395565548,270530267163005
46425,781,4.043982609,270530267163006
46425,781,6.253495523,270530267163005
46425,781,1.712670081,270530267112000
46426,781,0.885995544,270530267112004
46426,781,9.296610787,270530267112012
46427,781,4.272911081,270530267112005
46427,781,6.950751721,270530267112008
46427,781,7.763775618,270530267112007
46427,781,6.258275009,270530267112006
46427,781,6.579332343,270530267112013
46428,780,4.286485745,270530267121016
46431,780,1.22814467,270530267121020
46432,780,4.81985865,270530267122006
46432,780,2.505594146,270530267122007
46432,780,1.026135656,270530267122001
46433,780,4.244634013,270530267122000
46435,779,5.106793375,270530267133004
46436,779,3.179271638,270530267134003
46436,779,4.079963642,270530267133002
46436,779,5.232401538,270530267133004
46437,779,2.508871232,270530267133000
46437,779,3.966678647,270530267133003
46437,779,10.317959,270530267133008
46440,779,7.620524477,270530267131008
46440,779,1.720756213,270530267134000
46440,779,5.696722176,270530267131007
46441,779,9.155284521,270530267131006
46441,779,5.620502815,270530267131007
46442,779,7.634701855,270530267131009
46444,779,1.275189463,270530267134001
46446,780,4.381890204,270530267121019
46447,780,5.814045442,270530267121018
46448,779,3.662909299,270530267131001
46448,779,7.773486832,270530267131009
46449,779,5.792931718,270530267131002
46449,780,1.954192203,270530267121015
46450,780,5.802177849,270530267121014
46451,780,3.732145412,270530267121000
46451,780,5.755954153,270530267121014
46452,779,5.864433996,270530267131002
46452,780,1.883794027,270530267121015
46453,779,3.79272549,270530267131001
46455,780,5.681650628,270530267121018
46455,780,4.111649218,270530267121019
46456,779,1.176460043,270530267134002
46458,779,1.343907163,270530267134001
46460,779,9.292770628,270530267131006
46461,779,7.72390304,270530267131008
46461,779,1.785595743,270530267134000
46464,779,2.607814369,270530267133000
46464,779,4.169464177,270530267133003
46464,779,10.48635822,270530267133008
46465,779,4.027166883,270530267133002
46465,779,3.202129053,270530267134003
46467,779,3.225579219,270530267133001
46478,678,1.762519127,270530265142001
46478,678,2.375803665,270530265142000
46480,678,2.273686994,270530265142007
46481,678,1.684068112,270530265142009
46481,678,1.886829673,270530265142006
46481,678,0.468797662,270530265142008
46482,679,1.649939215,270530265141003
46483,679,1.706779317,270530265141002
46484,679,2.329155512,270530265141002
46486,679,1.882158317,270530265141001
46492,332,1.356071322,270531065003033
46492,332,0.958577988,270531065003031
46493,449,0.421146653,270531026001027
46493,449,1.318289034,270531026001031
46493,449,8.06753902,270531026001002
46493,449,1.289317821,270531026001028
46493,449,0.802487805,270531026001029
46493,449,1.259774111,270531026001030
46494,678,0.339251941,270530265142008
46494,678,2.518638771,270530265142007
46494,678,1.857436952,270530265142009
46496,678,2.206364065,270530265142000
46496,678,1.93362994,270530265142001
46506,822,0.596615947,271230371002011
46508,782,30.48167418,270530267153003
46508,783,13.33100875,270530267151009
46508,783,14.09991279,270530267152008
46508,783,8.964648491,270530267152004
46508,783,11.25114507,270530267152003
46508,783,16.83249498,270530267152011
46508,783,14.50578277,270530267152012
46508,783,21.15005337,270530267161017
46508,783,16.79277593,270530267152009
46508,783,17.17638081,270530267152010
46508,783,28.49619934,270530267152015
46508,783,10.72895726,270530267151008
46508,806,24.90340437,270530271022026
46508,806,58.69833374,270530271024001
46508,806,42.28299352,270530271022024
46508,806,48.22838991,270530271024000
46508,806,57.04354569,270530271024002
46508,806,24.40506971,270530271022038
46508,806,23.99023446,270530271022037
46508,806,21.57634128,270530271022036
46508,806,22.9576043,270530271022039
46508,806,37.95784278,270530271022025
46508,806,53.70732971,270530271022023
46508,806,14.24737393,270530271022027
46508,806,13.57484883,270530271022028
46508,807,75.28642377,270530271024005
46508,807,61.18508891,270530271023004
46508,807,96.65109433,270530271023006
46508,807,89.9008747,270530271023005
46508,807,43.23056383,270530271023003
46508,807,40.92855835,270530271023002
46508,807,36.9618395,270530271023001
46508,807,129.3239045,270530271024021
46508,807,40.86877888,270530271023000
46508,807,83.86759831,270530271023008
46508,807,64.65696267,270530271023009
46508,807,52.28973502,270530271023010
46508,807,47.01909552,270530271023011
46508,807,103.8712044,270530271023007
46508,807,123.3431025,270530271024998
46508,807,64.66143129,270530271023014
46508,807,123.773973,270530271024999
46508,807,47.74083875,270530271023027
46508,807,54.95040515,270530271023012
46508,807,122.948867,270530271024023
46508,807,55.65804396,270530271023026
46508,807,75.63576825,270530271023015
46508,807,118.6785442,270530271024022
46508,807,142.8161115,270530271024024
46509,783,8.127778698,270530267152005
46509,783,5.480768611,270530267152007
46509,783,6.41238339,270530267151007
46509,783,1.916320836,270530267152006
46509,806,12.44735768,270530271022029
46509,806,13.21622026,270530271022030
46509,806,15.66804028,270530271022033
46509,806,14.51341756,270530271022032
46509,806,13.9493061,270530271022031
46510,783,3.949199413,270530267151006
46510,783,3.390410547,270530267142007
46510,806,12.24592913,270530267151999
46510,806,14.46447482,270530271022999
46510,806,12.36715158,270530271022996
46511,783,5.059116919,270530267151005
46511,783,8.258834541,270530267151000
46511,783,3.551675421,270530267151003
46511,783,3.948282963,270530267151004
46512,783,3.167912482,270530267141026
46512,783,3.448785939,270530267151002
46513,783,0.736272768,270530267141030
46513,783,1.490224018,270530267141033
46513,784,7.192642239,270530267141031
46513,784,9.506585019,270530267141032
46513,784,24.68232665,270530267141009
46513,784,24.07533073,270530267141011
46513,784,18.09954609,270530267141012
46513,784,13.36773084,270530267141015
46513,784,15.98031983,270530267141014
46513,805,78.86938638,270530271022008
46513,805,77.98933873,270530271022007
46513,805,42.066427,270530271022014
46513,806,46.82812698,270530271022012
46513,806,27.96405979,270530271022013
46513,806,71.47801648,270530271022009
46513,806,92.21249504,270530271021013
46513,806,74.67322912,270530271022010
46513,806,17.0114938,270530271022015
46513,806,68.28907935,270530271022011
46513,806,90.44221489,270530271024007
46513,806,40.0095148,270530271022020
46513,806,12.51981457,270530271022016
46513,806,12.96569763,270530271022017
46513,806,24.19016183,270530271022019
46513,806,10.15135872,270530267151001
46513,806,92.48182279,270530271024015
46513,806,13.17438326,270530271022018
46513,806,72.6001925,270530271024006
46513,806,60.61159274,270530271024003
46513,806,55.11503797,270530271022022
46514,783,1.789176364,270530267141029
46514,783,1.994580164,270530267141028
46514,784,4.170402313,270530267141018
46515,783,1.424704292,270530267141024
46515,784,6.097454724,270530267141019
46515,784,2.066160098,270530267141025
46516,783,1.330319408,270530267141024
46516,783,3.267212029,270530267141027
46516,784,6.881361414,270530267141020
46517,784,2.846280783,270530267141021
46518,783,2.261467554,270530267142003
46518,783,1.3329511,270530267142002
46518,784,1.654152696,270530267141023
46519,783,1.896962411,270530267142001
46521,783,2.550981441,270530267142000
46521,784,7.949225334,270530267143003
46522,783,1.939513277,270530267142005
46522,784,1.233516323,270530267143005
46523,783,1.913309634,270530267142005
46524,783,2.979856331,270530267142004
46525,783,2.472809694,270530267161014
46525,783,5.471104152,270530267161015
46525,783,8.332325754,270530267161016
46525,783,13.27287742,270530267152002
46525,783,10.93724935,270530267152001
46525,783,11.03402541,270530267152000
46525,783,13.51376853,270530267152013
46525,783,17.22451554,270530267152014
46525,783,18.3301256,270530267161010
46525,783,10.52099081,270530267142006
46525,784,1.875396244,270530267143007
46527,783,2.684318031,270530267161013
46528,783,9.35551901,270530267161011
46528,783,4.988568533,270530267161012
46528,784,9.795108808,270530267143998
46529,784,4.514429824,270530267143008
46530,784,5.326957316,270530267143002
46530,784,7.021211337,270530267143010
46530,784,3.635589623,270530267143009
46530,784,3.235934205,270530267143011
46530,784,4.070118658,270530267143012
46530,787,13.57068458,270530267085006
46532,783,1.15075207,270530267161000
46532,783,2.716938358,270530267161001
46532,784,3.344953913,270530267143014
46533,783,1.75440136,270530267162001
46536,784,3.181123815,270530267143999
46537,784,1.667806505,270530267143000
46538,784,1.46336654,270530267143000
46538,787,4.319318463,270530267085005
46539,784,2.864898959,270530267143999
46540,784,8.058979123,270530267143001
46543,783,1.410016003,270530267161000
46543,783,3.006165059,270530267161001
46543,784,3.04531408,270530267143014
46543,784,2.787797441,270530267143013
46544,784,2.73923131,270530267143013
46545,784,3.131237585,270530267143011
46545,784,3.780335603,270530267143012
46545,787,13.54055832,270530267085006
46546,784,5.318319589,270530267143002
46546,784,4.436226115,270530267143008
46546,784,6.763378679,270530267143010
46546,784,3.282140351,270530267143009
46547,783,9.561547147,270530267161011
46547,783,5.190817213,270530267161012
46547,784,9.609590144,270530267143998
46548,783,2.857437903,270530267161013
46550,783,10.30965772,270530267142006
46550,783,2.799766442,270530267161014
46550,783,5.767952497,270530267161015
46550,783,8.597788497,270530267161016
46550,783,13.29352053,270530267152002
46550,783,11.04891687,270530267152001
46550,783,11.21958645,270530267152000
46550,783,13.58634449,270530267152013
46550,783,17.43198253,270530267152014
46550,783,18.56353033,270530267161010
46550,784,1.952147235,270530267143007
46551,783,3.329617205,270530267142004
46552,784,2.793922811,270530267143006
46553,784,2.540384056,270530267143006
46554,783,2.417535997,270530267142000
46554,784,7.938316764,270530267143003
46554,784,1.248890399,270530267143005
46555,784,9.348983383,270530267141005
46556,783,1.777955464,270530267142001
46556,784,3.813624506,270530267141022
46557,783,1.151163339,270530267142002
46557,783,2.603425148,270530267142003
46557,784,3.748513873,270530267141022
46558,784,1.567296907,270530267141023
46559,783,3.368110462,270530267141027
46559,784,6.635852642,270530267141020
46559,784,2.676428853,270530267141021
46560,784,5.976836616,270530267141019
46560,784,1.914081105,270530267141025
46560,784,14.6926205,270530267141006
46561,783,2.087294178,270530267141028
46561,784,14.61453062,270530267141006
46561,784,4.087298114,270530267141018
46561,784,22.14528241,270530267141010
46561,784,20.8369218,270530267141013
46561,784,7.41383584,270530267141016
46561,784,9.535150419,270530267141017
46561,790,30.54238219,270530267141008
46562,783,1.938135377,270530267141029
46562,784,23.88571491,270530267141009
46562,784,21.36066033,270530267141010
46562,784,20.55326959,270530267141013
46562,784,23.19039284,270530267141011
46562,784,17.3374977,270530267141012
46562,784,7.054908886,270530267141016
46562,784,12.91682366,270530267141015
46562,784,15.00496008,270530267141014
46562,784,8.758088423,270530267141017
46562,784,7.516804401,270530267141031
46562,790,30.09109754,270530267141008
46562,805,41.5589038,270530271022014
46562,805,59.75333147,270530271022004
46562,806,28.19508854,270530271022013
46563,783,0.748205087,270530267141030
46563,783,1.877003509,270530267141033
46563,784,9.725662426,270530267141032
46563,805,79.12177239,270530271022008
46563,806,60.59415805,270530271024003
46563,806,55.09367355,270530271022022
46563,806,46.99402227,270530271022012
46563,806,71.6871768,270530271022009
46563,806,92.36955019,270530271021013
46563,806,74.88650493,270530271022010
46563,806,17.317686,270530271022015
46563,806,68.40236157,270530271022011
46563,806,90.5231575,270530271024007
46563,806,40.15874248,270530271022020
46563,806,12.83568769,270530271022016
46563,806,13.14889933,270530271022017
46563,806,24.20060004,270530271022019
46563,806,10.32257867,270530267151001
46563,806,92.50452608,270530271024015
46563,806,13.18772521,270530271022018
46563,806,72.64426189,270530271024006
46564,783,3.343813312,270530267151002
46564,783,3.591273819,270530267141026
46565,783,8.000423672,270530267151000
46565,783,3.370865681,270530267151003
46565,783,5.107208315,270530267151005
46565,806,13.98055504,270530271022035
46566,783,3.789751677,270530267151004
46566,783,3.697781517,270530267151006
46566,783,3.334777366,270530267142007
46566,806,26.08680327,270530271022034
46566,806,13.83443008,270530271022035
46566,806,12.0357889,270530267151999
46566,806,14.32248851,270530271022999
46566,806,12.23729493,270530271022996
46566,806,13.49938624,270530271022997
46566,806,44.44295127,270530271022021
46566,806,15.28609082,270530271022998
46567,783,6.319407769,270530267151007
46567,783,1.87644517,270530267152006
46567,783,8.130274129,270530267152005
46567,783,5.560369454,270530267152007
46567,806,44.39476343,270530271022021
46567,806,12.37743533,270530271022029
46567,806,13.14766512,270530271022030
46567,806,15.2121244,270530271022998
46567,806,15.5982945,270530271022033
46567,806,14.44642287,270530271022032
46567,806,13.88625511,270530271022031
46567,806,71.99814025,270530271024004
46567,806,26.16857564,270530271022034
46567,806,13.57024848,270530271022997
46568,782,31.06126745,270530267153003
46568,783,10.66146743,270530267151008
46568,783,13.84953613,270530267151009
46568,783,14.69733651,270530267152008
46568,783,9.188343823,270530267152004
46568,783,11.420677,270530267152003
46568,783,17.12444044,270530267152011
46568,783,14.7668952,270530267152012
46568,783,21.58513793,270530267161017
46568,783,17.4032022,270530267152009
46568,783,17.67993218,270530267152010
46568,783,29.09975915,270530267152015
46568,806,71.93907455,270530271024004
46568,806,37.89363537,270530271022025
46568,806,53.63994704,270530271022023
46568,806,14.14871412,270530271022027
46568,806,13.52959084,270530271022028
46568,806,25.11201312,270530271022026
46568,806,58.71840604,270530271024001
46568,806,42.30961101,270530271022024
46568,806,48.26550413,270530271024000
46568,806,57.08423487,270530271024002
46568,806,24.63062787,270530271022038
46568,806,24.23564617,270530271022037
46568,806,21.85590155,270530271022036
46568,806,23.23644222,270530271022039
46568,807,75.2942382,270530271024005
46568,807,61.31487567,270530271023004
46568,807,96.69327948,270530271023006
46568,807,89.98838026,270530271023005
46568,807,43.38196103,270530271023003
46568,807,41.11839461,270530271023002
46568,807,37.2730002,270530271023001
46568,807,129.4818484,270530271024021
46568,807,41.32264864,270530271023000
46568,807,84.08569834,270530271023008
46568,807,64.90512677,270530271023009
46568,807,52.61546581,270530271023010
46568,807,47.32042611,270530271023011
46568,807,104.0509357,270530271023007
46568,807,123.4616922,270530271024998
46568,807,65.02185465,270530271023014
46568,807,123.9149856,270530271024999
46568,807,48.27494696,270530271023027
46568,807,55.35562714,270530271023012
46568,807,123.0971731,270530271024023
46568,807,56.12748829,270530271023026
46568,807,75.96441824,270530271023015
46568,807,118.8953606,270530271024022
46569,780,2.703063923,270530267122005
46570,780,3.681011461,270530267122009
46570,780,6.321028526,270530267122002
46571,780,5.594339333,270530267122002
46571,781,7.979086216,270530267113000
46573,780,1.521768656,270530267122004
46574,675,10.52428791,270530266032002
46574,683,4.305874804,270530265083003
46574,780,3.807476672,270530267122003
46575,675,12.15954246,270530266032000
46575,675,11.39541297,270530266032001
46575,675,12.84189682,270530266032003
46575,782,5.131214813,270530267155011
46575,782,5.547798175,270530267155000
46575,782,5.738777088,270530267155010
46576,781,7.865889162,270530267113000
46576,782,0.839842277,270530267113005
46577,781,4.350188253,270530267113001
46577,781,1.287779041,270530267113004
46577,782,2.140587325,270530267113006
46578,781,1.521539317,270530267113003
46578,781,8.136751401,270530267112009
46578,782,3.016039046,270530267113007
46579,781,3.59725562,270530267113002
46579,781,8.001587189,270530267112009
46579,782,5.072649897,270530267155001
46579,782,6.306407272,270530267155005
46579,782,7.37669527,270530267155006
46580,781,6.878129728,270530267112010
46580,781,5.972655622,270530267112011
46580,782,2.595127055,270530267155002
46580,782,6.382478644,270530267155004
46580,782,5.630640883,270530267155998
46581,781,5.152585935,270530267164002
46581,781,5.85040663,270530267112011
46581,782,3.726658589,270530267155999
46582,675,20.30693915,270530266032007
46582,782,2.185759095,270530267154000
46582,782,5.557712996,270530267154008
46582,782,8.998475584,270530267154007
46582,782,6.747598077,270530267155003
46582,782,13.25548706,270530267155007
46582,782,10.83810574,270530267154009
46582,782,15.46329866,270530267154010
46582,782,15.34981565,270530267155008
46583,782,22.04325202,270530267155009
46583,782,13.40917185,270530267154006
46584,781,7.234493461,270530267164001
46584,781,5.342770034,270530267164003
46585,781,5.404756241,270530267164003
46585,782,19.72356512,270530267153007
46585,782,24.98762243,270530267153009
46586,782,21.6278176,270530267153001
46586,782,11.43173934,270530267153000
46586,782,38.07083821,270530267153002
46586,782,3.109189946,270530267154004
46586,782,6.963461705,270530267154003
46586,782,25.4607069,270530267153006
46586,782,31.12905579,270530267153005
46586,782,27.44166575,270530267153008
46587,781,1.368958115,270530267164005
46587,781,3.045783869,270530267164004
46588,781,2.078072566,270530267164006
46589,781,1.381424246,270530267165005
46589,781,3.898851267,270530267165004
46589,781,3.198001183,270530267164007
46589,783,15.98701537,270530267161018
46589,783,23.07386466,270530267161019
46589,783,3.844589548,270530267161005
46590,781,6.691091162,270530267165003
46591,781,2.333709433,270530267165002
46592,781,2.235487701,270530267165002
46592,783,6.763925925,270530267161002
46592,783,16.90927614,270530267161008
46592,783,15.71823678,270530267161009
46592,783,16.36151749,270530267161007
46592,783,15.35619659,270530267161006
46593,783,3.270935923,270530267161003
46594,783,2.539155049,270530267162003
46594,783,1.677948412,270530267162004
46595,781,4.329175188,270530267165000
46595,781,2.215263487,270530267165001
46595,785,9.68090644,270530267163999
46595,785,5.260419185,270530267164000
46596,783,4.047637764,270530267162002
46596,785,2.208273368,270530267162006
46596,785,2.693488308,270530267162007
46596,785,3.893862866,270530267162005
46596,785,5.0185031,270530267162008
46597,785,3.426997189,270530267162000
46598,784,8.178131352,270530267143001
46601,785,3.557746511,270530267162000
46602,783,4.051116378,270530267162002
46602,785,2.231932924,270530267162006
46602,785,3.011584911,270530267162007
46603,781,4.746515205,270530267165000
46603,785,8.935695646,270530267163999
46603,785,2.825634901,270530267162005
46603,785,4.88768727,270530267162008
46603,785,4.374423149,270530267164000
46604,781,2.182349154,270530267165001
46604,783,2.631956906,270530267162003
46605,783,3.039310341,270530267161003
46605,783,1.751340571,270530267162004
46606,783,6.560485574,270530267161002
46606,783,16.65392735,270530267161008
46606,783,15.46392513,270530267161009
46606,783,16.12591801,270530267161007
46606,783,15.14867995,270530267161006
46608,781,6.877423423,270530267165003
46608,783,3.853069676,270530267161004
46609,781,1.536238415,270530267165005
46609,781,4.070363026,270530267165004
46609,781,3.331116161,270530267164007
46609,783,15.80564102,270530267161018
46609,783,22.89243443,270530267161019
46609,783,3.665392009,270530267161005
46609,783,3.855235012,270530267161004
46610,781,1.910349144,270530267164006
46611,781,1.414785289,270530267164005
46611,781,3.12081767,270530267164004
46612,782,21.53401996,270530267153001
46612,782,11.30555421,270530267153000
46612,782,37.97402245,270530267153002
46612,782,3.00958684,270530267154004
46612,782,6.814878827,270530267154003
46612,782,25.33165139,270530267153006
46612,782,30.98706705,270530267153005
46612,782,27.29378773,270530267153008
46613,782,19.53404645,270530267153007
46613,782,24.83606844,270530267153009
46614,781,7.480084055,270530267164001
46614,782,2.444789666,270530267154002
46614,782,15.51731332,270530267154005
46614,782,6.157079943,270530267154001
46614,782,22.13002246,270530267155009
46615,782,5.895113672,270530267154001
46615,782,2.493132651,270530267154002
46615,782,15.55269752,270530267154005
46616,675,20.15461464,270530266032007
46616,782,1.865163979,270530267154000
46616,782,5.305574715,270530267154008
46616,782,8.792986039,270530267154007
46616,782,6.741325374,270530267155003
46616,782,13.28630784,270530267154006
46616,782,13.20285745,270530267155007
46616,782,10.72325686,270530267154009
46616,782,15.27461971,270530267154010
46616,782,15.23199526,270530267155008
46617,781,5.371201068,270530267164002
46617,782,3.489276921,270530267155999
46618,781,7.045152749,270530267112010
46618,782,2.424984277,270530267155002
46618,782,6.215916583,270530267155004
46618,782,5.461273263,270530267155998
46619,781,3.728305158,270530267113002
46619,782,4.995911133,270530267155001
46619,782,6.052909004,270530267155005
46619,782,7.152548771,270530267155006
46620,782,2.920622719,270530267113007
46621,781,4.53862702,270530267113001
46621,781,1.591084786,270530267113003
46621,781,1.570842605,270530267113004
46621,782,2.027936163,270530267113006
46622,675,12.03772351,270530266032000
46622,675,12.7774475,270530266032003
46622,782,4.927143226,270530267155011
46622,782,5.430237101,270530267155000
46622,782,5.649451526,270530267155010
46622,782,1.798567047,270530267113005
46623,780,4.001841802,270530267122003
46624,780,1.604430706,270530267122004
46630,611,2.637365963,270530261013003
46630,611,6.8430832,270530261013006
46630,611,6.952477429,270530261013007
46630,611,4.148637461,270530261013001
46630,611,3.235724716,270530261013002
46630,611,6.776818187,270530261013004
46631,611,3.948424897,270530261013001
46631,611,3.161588286,270530261013002
46631,611,2.877928135,270530261013003
46631,611,6.991267186,270530261013006
46631,611,6.999963866,270530261013007
46631,617,7.207636995,270530264042016
46653,1016,5.383018441,271230407073004
46654,1002,2.726922986,271230408012013
46654,1005,17.61106638,271230408012010
46654,1014,1.800436726,271230407032019
46654,1014,4.054364596,271230407032020
46655,1002,1.922726835,271230408012014
46655,1002,9.634909386,271230408012012
46655,1002,7.05320098,271230408012001
46655,1005,16.08996422,271230408012011
46655,1014,2.360518645,271230407032018
46657,1002,6.436118315,271230408012001
46657,1002,8.385624517,271230408012002
46657,1005,22.11787958,271230408012009
46657,1005,20.53639732,271230408012017
46657,1005,16.46339819,271230408012011
46657,1005,12.42570346,271230408012015
46657,1014,6.672305351,271230407032016
46657,1014,10.77830179,271230407032017
46658,1002,8.621590608,271230408012002
46658,1002,3.530695206,271230408012003
46658,1005,15.26100201,271230408012016
46658,1005,12.40054103,271230408012015
46658,1005,22.3244057,271230408012009
46658,1005,20.61832084,271230408012017
46658,1014,4.015989425,271230407032009
46659,1002,2.913303307,271230408012004
46659,1004,22.09200928,271230408012025
46659,1004,24.72252133,271230408012022
46659,1007,24.37377415,271230408012023
46659,1014,5.449441973,271230407032008
46670,950,3.063694929,271230416012002
46670,950,9.625097299,271230416012018
46670,950,6.54702611,271230416012005
46670,950,7.79108656,271230416012006
46670,951,8.425233084,271230416011018
46670,951,2.900174877,271230416011026
46671,950,7.131082771,271230416012007
46671,951,2.916966024,271230416011027
46671,951,2.813488377,271230416011028
46672,950,4.299385126,271230416012001
46672,951,2.784007593,271230416011030
46672,951,2.89516787,271230416011029
46674,950,1.730375375,271230416012000
46674,951,2.917297586,271230416011031
46687,975,1.941798222,271230421013002
46687,975,2.850923564,271230421012000
46688,976,3.654906157,271230421022011
46688,976,3.175971432,271230421022017
46688,976,6.201920398,271230421022016
46688,976,3.892298261,271230421022018
46689,942,8.510533083,271230421022012
46689,942,9.002387965,271230422023001
46689,976,5.903057987,271230421022016
46689,976,3.70917453,271230421022018
46691,941,7.19415675,271230421013007
46691,949,11.48128066,271230416021000
46691,949,10.19372322,271230416021003
46691,949,7.927712287,271230416021004
46692,941,4.292677773,271230422011001
46692,949,10.94629788,271230416021011
46692,949,9.580585521,271230416021010
46692,949,8.340364958,271230416021009
46692,949,5.121104789,271230416021007
46692,949,6.734173551,271230416021008
46692,949,3.479835041,271230416021006
46692,949,8.007902881,271230416021014
46692,949,3.859257894,271230416021005
46692,949,6.488799456,271230416021015
46693,949,3.054501784,271230416021016
46693,949,6.405884937,271230416021015
46693,949,8.078192855,271230416021014
46694,949,7.436972373,271230416021012
46694,949,2.745795162,271230416021017
46694,949,1.983846173,271230416021018
46695,949,1.62159457,271230416021018
46695,949,7.576290645,271230416021012
46696,940,2.741651818,271230422011002
46696,940,4.225559077,271230422011003
46696,949,3.537632506,271230416023011
46696,949,6.558569167,271230416023010
46698,858,2.025648924,271230305002007
46698,858,1.662372144,271230305002009
46698,868,6.638354216,271230304003000
46698,868,3.812986892,271230304001002
46698,868,2.469659038,271230304001001
46698,868,1.392022068,271230304001000
46699,858,1.392380048,271230305002010
46699,858,1.636041618,271230305002013
46699,858,4.130624389,271230305002012
46699,868,2.577548299,271230304001004
46699,868,3.818968213,271230304001003
46699,868,1.427790941,271230304001005
46699,868,3.373420348,271230304001007
46699,868,1.830744191,271230304001006
46700,868,3.166790982,271230304001007
46700,868,1.525935931,271230304001006
46701,868,1.47540425,271230304001009
46701,868,1.750144628,271230304002000
46702,868,1.099748403,271230304001009
46704,858,1.179693484,271230305002010
46704,858,1.614376552,271230305002013
46704,858,4.010521282,271230305002012
46704,868,1.413882206,271230304001005
46704,868,2.665899886,271230304001004
46704,868,3.947764051,271230304001003
46705,858,1.21284257,271230305002009
46705,858,3.61283158,271230305002008
46705,868,6.884473158,271230304003000
46707,858,0.817754607,271230305002006
46707,868,4.12385505,271230304001002
46707,868,2.760266113,271230304001001
46707,868,1.5679149,271230304001000
46708,940,3.026708787,271230422011002
46708,940,4.281958068,271230422011003
46708,949,3.556745378,271230416023011
46708,949,6.738906386,271230416023010
46710,949,2.991994173,271230416021017
46712,941,4.235479993,271230422011001
46712,949,11.24639808,271230416021011
46712,949,9.837886694,271230416021010
46712,949,8.595175479,271230416021009
46712,949,5.42490641,271230416021007
46712,949,7.002141649,271230416021008
46712,949,3.839714414,271230416021006
46712,949,3.305319683,271230416021016
46713,941,7.101009162,271230421013007
46713,949,3.561068723,271230416021005
46713,949,11.82984509,271230416021000
46713,949,10.45055906,271230416021003
46713,949,8.000552543,271230416021004
46715,975,4.395239095,271230421013011
46715,975,2.848528331,271230421013010
46716,975,3.353488937,271230421013009
46718,941,8.499778557,271230421013006
46718,975,2.222305685,271230421013000
46718,975,1.909207919,271230421013003
46718,975,2.14739838,271230421013004
46720,976,3.547468705,271230421022011
46720,976,3.114095211,271230421022017
46721,975,2.631118289,271230421012000
46721,975,2.215118157,271230421013002
46723,975,4.950040235,271230421012006
46723,975,3.431700303,271230421012007
46723,975,2.037681842,271230421013001
46732,950,1.793908819,271230416012000
46732,951,2.821643737,271230416011031
46733,950,4.478842379,271230416012001
46733,951,2.590803414,271230416011030
46733,951,2.788828035,271230416011029
46734,950,7.302698888,271230416012007
46734,951,8.226407156,271230416011017
46734,951,2.802973713,271230416011027
46734,951,2.616629492,271230416011028
46735,950,3.199196069,271230416012002
46735,951,8.265393313,271230416011018
46735,951,2.742307403,271230416011026
46735,951,8.378300787,271230416011017
46745,1002,2.668517203,271230408012004
46746,1002,3.412038753,271230408012003
46746,1005,15.52874622,271230408012016
46746,1014,4.975841186,271230407032008
46746,1014,3.88127552,271230407032009
46748,1002,2.452270689,271230408012014
46748,1002,10.07226692,271230408012012
46748,1014,1.826668397,271230407032018
46748,1014,10.48617104,271230407032017
46748,1014,6.817876231,271230407032016
46749,1002,3.045145901,271230408012013
46749,1014,1.501675279,271230407032019
46749,1014,3.708584333,271230407032020
46751,1016,5.413956178,271230407073004
46751,1016,2.803912422,271230407073005
46752,1003,13.23017512,271230408011000
46752,1003,17.21376203,271230408011001
